name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
354,eGon2035,70813,70835,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,239.52764325829733,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
355,eGon2035,70814,70836,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,230.86934523875829,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
356,eGon2035,70815,70837,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,231.77091360357548,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
357,eGon2035,70816,70838,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,231.72795184055724,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
358,eGon2035,70818,70839,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,417.85194022831337,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
359,eGon2035,70819,70840,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,233.1392666184263,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
360,eGon2035,70820,70841,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,240.0977775427823,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
361,eGon2035,70821,70842,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,245.72678097306996,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
362,eGon2035,70824,70843,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,225.89222407695502,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
363,eGon2035,70825,70844,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,219.79274681706508,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
364,eGon2035,70826,70845,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,321.3711809860522,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
365,eGon2035,70827,70846,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8399999999999999,0.0,0.0,0.0,528.1236998925636,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
366,eGon2035,70828,70847,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,238.73013958470136,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
367,eGon2035,70829,70848,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,227.02042799347652,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
368,eGon2035,70830,70849,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,228.82860313044216,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
369,eGon2035,70831,70850,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,246.6645730714914,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
370,eGon2035,70832,70851,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,30.952113502656186,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
371,eGon2035,70833,70852,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,246.07749239810545,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
372,eGon2035,70834,70853,central_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,254.4881701228782,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
373,eGon2035,70835,70813,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,37.13784656751582,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
374,eGon2035,70836,70814,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,32.26895499747268,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
375,eGon2035,70837,70815,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,34.19975952425756,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
376,eGon2035,70838,70816,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,40.46574206097479,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
377,eGon2035,70839,70818,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,354.6970207318077,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
378,eGon2035,70840,70819,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,38.70294164451441,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
379,eGon2035,70841,70820,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,38.017729142644804,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
380,eGon2035,70842,70821,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,38.35247713833575,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
381,eGon2035,70843,70824,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,42.230023074993795,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
382,eGon2035,70844,70825,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,42.207842519095685,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
383,eGon2035,70845,70826,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,244.5312813788778,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
384,eGon2035,70846,70827,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.8399999999999999,0.0,0.0,0.0,446.4330859092939,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
385,eGon2035,70847,70828,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,38.103623327083604,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
386,eGon2035,70848,70829,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,41.75690792644384,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
387,eGon2035,70849,70830,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,40.423584012564774,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
388,eGon2035,70850,70831,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,37.49831629514886,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
389,eGon2035,70851,70832,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,7.711821077026222,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
390,eGon2035,70852,70833,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,41.849372279786614,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
391,eGon2035,70853,70834,central_heat_store_discharger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,164.40851430502562,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
392,eGon2035,8,43746,dsm,72.45711433044215,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,72.45711433044215,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
393,eGon2035,8,48763,power_to_H2,0.0,True,inf,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,10.366980106122968,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
394,eGon2035,8,52061,rural_heat_pump,573.675895706776,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,573.675895706776,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
395,eGon2035,8,70304,BEV_charger,1176.2226801514626,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1176.2226801514626,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
396,eGon2035,8,70812,power_to_H2,0.0,True,5.0,461.22415334238485,0.0,,0.7,0.0,0.0,0.0,4.908961805306486,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,
397,eGon2035,8,70834,central_heat_pump,18.692718575684044,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,18.692718575684044,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
398,eGon2035,8,70834,central_resistive_heater,21.247764044272945,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,21.247764044272945,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,
139 ramp_up,,48639,12,OCGT,5998.4523758690475,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,5998.4523758690475,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
143 ramp_up,,48640,15,OCGT,20680.000029833333,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,20680.000029833333,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
150 ramp_up,,48641,11,OCGT,585.7142947619047,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,585.7142947619047,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155 ramp_up,,48642,9,OCGT,3213.5714304047615,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,3213.5714304047615,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
156 ramp_up,,48643,19,OCGT,1023.8095238095239,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1023.8095238095239,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157 ramp_up,,48643,21,OCGT,1238.095238095238,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1238.095238095238,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
161 ramp_up,,48644,2,OCGT,16826.190475357147,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,16826.190475357147,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
164 ramp_up,,48645,0,OCGT,88505.00009047618,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,88505.00009047618,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
165 ramp_up,,48645,16,OCGT,3602.3809526190475,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,3602.3809526190475,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
169 ramp_up,,48647,13,OCGT,22131.666662738095,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,22131.666662738095,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
174 ramp_up,,48649,6,OCGT,17859.523810238094,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,17859.523810238094,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
176 ramp_up,,48650,3,OCGT,899.4976225476191,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,899.4976225476191,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
244 ramp_up,,70798,10,OCGT,3350.0,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,3350.0,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
251 ramp_up,,70798,14,OCGT,1945.2380952380954,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1945.2380952380954,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
254 ramp_up,,70798,17,OCGT,939.5238095238096,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,939.5238095238096,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
257 ramp_up,,70798,18,OCGT,243.57142857142858,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,243.57142857142858,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
262 ramp_up,,70798,22,OCGT,55.714285714285715,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,55.714285714285715,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
265 ramp_up,,70798,23,OCGT,380.95238095238096,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,380.95238095238096,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
270 ramp_up,,70798,25,OCGT,1439.2857142857144,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1439.2857142857144,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
281 ramp_up,,70798,4,OCGT,4873.809523809524,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,4873.809523809524,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
290 ramp_up,,70798,7,OCGT,2233.3333333333335,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,2233.3333333333335,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
139 ramp_down,,48639,12,OCGT,5998.4523758690475,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,5998.4523758690475,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
143 ramp_down,,48640,15,OCGT,20680.000029833333,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,20680.000029833333,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
150 ramp_down,,48641,11,OCGT,585.7142947619047,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,585.7142947619047,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155 ramp_down,,48642,9,OCGT,3213.5714304047615,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,3213.5714304047615,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
156 ramp_down,,48643,19,OCGT,1023.8095238095239,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1023.8095238095239,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157 ramp_down,,48643,21,OCGT,1238.095238095238,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1238.095238095238,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
161 ramp_down,,48644,2,OCGT,16826.190475357147,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,16826.190475357147,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
164 ramp_down,,48645,0,OCGT,88505.00009047618,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,88505.00009047618,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
165 ramp_down,,48645,16,OCGT,3602.3809526190475,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,3602.3809526190475,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
169 ramp_down,,48647,13,OCGT,22131.666662738095,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,22131.666662738095,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
174 ramp_down,,48649,6,OCGT,17859.523810238094,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,17859.523810238094,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
176 ramp_down,,48650,3,OCGT,899.4976225476191,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,899.4976225476191,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
244 ramp_down,,70798,10,OCGT,3350.0,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,3350.0,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
251 ramp_down,,70798,14,OCGT,1945.2380952380954,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1945.2380952380954,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
254 ramp_down,,70798,17,OCGT,939.5238095238096,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,939.5238095238096,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
257 ramp_down,,70798,18,OCGT,243.57142857142858,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,243.57142857142858,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
262 ramp_down,,70798,22,OCGT,55.714285714285715,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,55.714285714285715,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
265 ramp_down,,70798,23,OCGT,380.95238095238096,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,380.95238095238096,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
270 ramp_down,,70798,25,OCGT,1439.2857142857144,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,1439.2857142857144,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
281 ramp_down,,70798,4,OCGT,4873.809523809524,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,4873.809523809524,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
290 ramp_down,,70798,7,OCGT,2233.3333333333335,False,inf,0.0,0.0,,0.42,0.0,0.0,0.0,2233.3333333333335,,0.0,inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
