name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
28,17,4,AC,4.414511997732066,0.5515384612596752,0.0007132813690930097,18740.0,True,18740.0,63176.899616236304,0.9999999999999999,40.0,42.19385168050593,168.41032660799343,21.0,,380.0,3.057141272667636e-05,3.819518429776144e-06,18740.160804943716,DE
29,18,22,AC,22.76809393935673,2.5365634103137396,0.0015938310071769077,3580.0,True,3580.0,10741.486288219148,1.0,40.0,141.2761690264952,181.00930961180995,2.0,,380.0,0.00015767378074346767,1.7566228603280746e-05,3580.0290932465123,DE
3,1,29,AC,8.7419954456315,1.3211846732562211,0.0006405716791787222,6700.0,True,6700.0,37029.86062517654,1.0,40.0,49.65579515524169,114.47867917504722,10.0,,380.0,6.054013466503809e-05,9.14947834664973e-06,6700.08373666247,DE
30,18,23,AC,3.230684576294862,0.36604393133330243,0.0012726320706564784,19200.0,True,19200.0,69112.98414393637,1.0,40.0,49.94100063361369,132.19126420601577,14.0,,380.0,2.237316188569849e-05,2.534930272391291e-06,19200.094250451646,DE
31,18,27,AC,5.542644194234466,0.6733287586855088,0.000878210028793839,13340.0,True,13340.0,55403.45559186718,1.0,40.0,42.77769979414267,151.47172115317002,14.0,,380.0,3.838396256395059e-05,4.662941542143413e-06,13340.140120317808,DE
32,18,6,AC,52.574141932110386,5.956809457714373,3.058713265982771e-08,3840.0,True,3840.0,11781.486288219148,1.0,40.0,0.9131153761260948,434.8994065156385,3.0,,380.0,0.000364086855485529,4.12521430589638e-05,3866.5800000943073,PL
33,18,9,AC,30.206863365567393,3.365301383809749,0.00012248026220689558,3580.0,True,3580.0,14320.0,1.0,40.0,45.275009760570605,241.03075079764668,2.0,,380.0,0.00020918880447068832,2.330541124521987e-05,3580.0716078862274,CZ
34,19,8,AC,10.58603372290366,1.4140046257143688,6.511503744897869e-06,4900.0,True,4900.0,16021.486288219148,1.0,40.0,11.050268883818566,185.21831019500382,5.0,,380.0,7.331048284559321e-05,9.792275801346044e-06,7796.740048254789,DK
35,2,26,AC,30.63598778294761,3.757080775877388,2.940346445858044e-06,6930.0,True,6930.0,16981.48628821915,0.9999999999999998,40.0,9.08884680478701,424.71744952123356,5.0,,380.0,0.00021216058021431862,2.6018564929898807e-05,6930.819508114491,FR
36,2,28,AC,969.4835638240922,280.30814561314463,2.067892081738415e-09,520.0,True,520.0,2080.0,1.0,40.0,0.3432607393578214,482.174226620166,1.0,,380.0,0.006713875095734711,0.0019411921441353506,522.6906912822183,FR
37,20,25,AC,19.279574463235225,6.098354619070583,0.0005135203597133976,3380.0,True,3380.0,13992.199243864416,1.0,40.0,39.89722516607208,100.02499440493455,11.0,,380.0,0.00013351505860966222,4.2232372708245036e-05,4022.2753362558406,DE
38,20,4,AC,17.12454113472629,2.1865305586760004,0.00028616451236290584,5140.0,True,5140.0,20069.619117462094,0.9999999999999999,40.0,38.72400851807023,170.72400982556027,7.0,,380.0,0.0001185910050881322,1.5142178384182829e-05,5140.032798032882,DE
39,21,3,AC,84.89882126322573,10.353514788198261,0.005984991198092114,3396.205223481055,True,3396.205223481055,13584.82089392422,0.7,40.0,504.3793062389404,690.2406862213894,2.0,,380.0,0.0005879419755071034,7.170024091550042e-05,3396.22445332367,DKSE
4,10,12,AC,9.611628374284994,2.929903127372011,0.0015650372582794818,7040.0,True,7040.0,27984.39848772884,1.0,40.0,47.4474694445645,100.8524433757044,17.0,,380.0,6.65625233676246e-05,2.0290187862687057e-05,7040.07471462547,AT
40,22,23,AC,12.15686077669829,1.3774262957445005,4.3041565851713876e-06,7680.0,True,7680.0,23037.661381312122,1.0,40.0,73.9889192070843,198.59893829068858,6.0,,380.0,8.418878654223193e-05,9.538963266928674e-06,7680.088493478449,DE
41,22,24,AC,17.246514643200594,2.047921262017617,8.869506017432813e-05,4620.0,True,4620.0,13850.863897966796,1.0,40.0,37.61493830612514,153.440139552562,6.0,,380.0,0.00011943569697507337,1.4182280207878235e-05,4620.436888146701,DE
42,22,25,AC,386.08580225201473,111.62947653039974,8.594271950186351e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,44.38789345043871,172.09791815518932,2.0,,380.0,0.002673724392326972,0.000773057316692519,520.2581971304626,DE
43,22,27,AC,477.9661502505672,138.1946603730894,0.00010639453987913998,520.0,True,520.0,1554.6888048738242,1.0,40.0,55.03361854416426,213.3728465977446,2.0,,380.0,0.0033100148909319055,0.0009570267338856606,520.1558809369949,DE
44,23,29,AC,13.359942119861008,1.8567131030120576,2.9756229249427202e-06,6180.0,True,6180.0,21624.307922335916,1.0,40.0,33.009116715297516,152.74981095107225,10.0,,380.0,9.252037479128122e-05,1.285812398207796e-05,6180.034120285945,DE
45,24,25,AC,5.579211386342347,0.703546985895284,0.001016712558177108,9760.0,True,9760.0,32365.79421055507,1.0,40.0,48.9463301201375,108.58076393192351,12.0,,380.0,3.8637197966359746e-05,4.872209043596149e-06,9760.087883140563,DE
46,24,8,AC,0.001261777422196634,0.0,0.000994294020970338,37500.0,True,20500.0,inf,0.864,40.0,607.0037613702111,86.89004896967599,16.0,,380.0,8.738070790835416e-09,0.0,20500.0072118533,DE
47,26,4,AC,21.544217256833562,2.481144116697536,0.001682949318421285,4100.0,True,4100.0,12296.175093092972,1.0,40.0,129.33203519106866,181.08299191992685,4.0,,380.0,0.00014919818044898588,1.7182438481284877e-05,4100.025969920346,DE
48,28,7,AC,7.657833358561297,0.947156937031173,0.002241915088408841,8980.0,True,8980.0,58512.833201614834,1.0,40.0,89.68188701767686,143.33988844511725,8.0,,380.0,5.30320869706461e-05,6.559258566697874e-06,8980.089098220305,DE
49,29,6,AC,40.97725597966011,4.565213509831844,1.647109625987026e-05,3580.0,True,3580.0,14320.0,1.0,40.0,18.329798451094632,432.2243841675453,2.0,,380.0,0.00028377601093947444,3.1615052007145736e-05,4818.518354723671,PL
5,10,27,AC,8.686413390962636,1.3096333566472005,0.005667889933386479,10610.0,True,10610.0,47912.6822592933,1.0,40.0,109.66554847907263,180.99850159742869,13.0,,380.0,6.015521738893793e-05,9.06948307927424e-06,10610.106546311496,DE
50,3,5,AC,23.452897809119957,2.860109488917068,0.007768420064301205,7361.580574443006,True,7361.580574443006,29446.322297772025,0.7,40.0,302.0508938800316,413.3163382705563,4.335180055401662,,380.0,0.00016241618981385013,1.9806852416323186e-05,7361.606019337485,SENO
51,6,9,AC,18.636162781041328,2.272702778175772,0.005924024036339384,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,235.1403404066242,321.7396762680511,2.6703601108033244,,380.0,0.00012905929903768234,1.5738938907034434e-05,7227.304383560858,PLCZ
6,10,7,AC,7.0081661007261555,0.8583975510669284,0.0008937385719209851,9500.0,True,9500.0,33920.483015428894,1.0,40.0,59.07843973819236,130.4862692072107,9.0,,380.0,4.853300623771576e-05,5.944581378579836e-06,9500.124231342643,DE
7,10,9,AC,31.942301704639704,3.5586428109031463,5.0878517362603404e-05,3580.0,True,3580.0,14320.0,1.0,40.0,29.87522798002262,253.80602344748715,2.0,,380.0,0.00022120707551689546,2.4644340795728158e-05,3580.5204669452,CZ
8,11,12,AC,20.42747681075577,2.491155708628752,0.005760282295353227,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,242.7554885756478,332.15990967474306,4.0,,380.0,0.00014146452085010922,1.725177083537917e-05,6792.471774049821,CHAT
9,11,2,AC,8.65469118132882,1.045450688199286,0.013700627675694743,19493.636435328546,True,19493.636435328546,74396.03202953332,0.7906449653897127,39.99999999999999,204.15038726438164,394.28335066274735,12.011080332409971,,380.0,5.993553449673698e-05,7.2399632146764955e-06,19493.933997602162,CHFR
