,37184 dsm,37226 dsm,37280 dsm,41276 dsm,41278 dsm,41288 dsm,41526 dsm,41530 dsm,41538 dsm,41544 dsm,42514 dsm,42658 dsm,42660 dsm,42664 dsm,42704 dsm,42708 dsm,42816 dsm,43542 dsm,43544 dsm,43546 dsm,43556 dsm,43742 dsm,69914 battery_storage,69915 battery_storage,69920 battery_storage,69924 battery_storage,69925 battery_storage,69929 battery_storage,69931 battery_storage,69958 battery_storage,69975 battery_storage,70054 battery_storage,70058 battery_storage,70134 battery_storage,70154 battery_storage,70226 battery_storage,70292 battery_storage,70310 battery_storage,70372 battery_storage,70512 battery_storage,70797 battery_storage,76818 battery_storage,76942 battery_storage,77068 battery_storage
10,0.28130255525075804,0.2959176943099813,0.2922916746492486,0.2839830880190851,0.2890241024100384,0.24917119257337916,0.2781887868092264,0.2434447473822735,0.21254393047551642,0.3216092171675007,0.25071557699252933,0.2858233165774691,0.3306292377159283,0.313252263283052,0.3460302936464721,0.3070587390218373,0.2673352871768437,0.27630988629043224,0.3151766005919799,0.2567274679265131,0.25412034022877117,0.2477495441028555,0.8233744140466054,0.8200988209608829,0.8237116702342283,0.8226694612219783,0.8229706803886916,0.8236721630503492,0.824137341387478,0.8260798442363739,0.8243850642128995,0.8212063228816129,0.8234397332335628,0.8196321100864595,0.8277977705001831,0.8252266953731405,0.8253974748563163,0.8259133453722354,0.8266677232949358,0.8244762209982708,0.8237595886600261,0.8230544924736023,0.8266993165016174,0.8388803601264954
11,0.45865606630048084,0.4736933139306749,0.4672954201915995,0.48567527001987737,0.4942318997191544,0.4676601229488414,0.4870182193201586,0.4669615065262134,0.44791992015355986,0.5255370831164937,0.4692812393722234,0.4932710384397422,0.5370290916024453,0.5275332148902474,0.5442428701086448,0.5203167771229311,0.48591857364905877,0.4895076626059575,0.5130301803354437,0.4716800574859582,0.47011641482058614,0.4694376704623552,0.8238249808549881,0.8210189890379858,0.8241189261346744,0.82315131195701,0.8244992599580636,0.8235205811698262,0.8246465646190407,0.8254260706901551,0.8240069185432635,0.8218815259719163,0.8245778995197873,0.8202352384919102,0.8268511467255079,0.8253731707046772,0.8248012483371461,0.825740866455031,0.8270361027435252,0.8239461291452934,0.8233230783014881,0.8244362473487854,0.8286081552505493,0.8394849896430969
12,0.9487133228634512,0.9483784076648493,0.9495935308388338,0.9459752899196928,0.9499130901489268,0.942979905695993,0.9460418254832925,0.9430129046952824,0.9398483161673605,0.9497258295480706,0.9443350562921279,0.9476901802470198,0.9526633300692027,0.9516463785814795,0.952507074737437,0.9506375248395904,0.9450788415721925,0.9461081205396334,0.949674229575061,0.9438408570610979,0.9431896612546347,0.943904256793524,0.826402732928594,0.823559701743752,0.826447687497953,0.8252738906015263,0.828070657851433,0.826029748451419,0.827269787700088,0.8271031200885772,0.8261795169428775,0.8247230160102416,0.8283829650906629,0.8231484275130392,0.8266848898850955,0.827999202341869,0.8270861212211319,0.8276009375666394,0.8298352670512701,0.8261942334216217,0.8245236277580261,0.8278148770332336,0.830947756767273,0.8428485989570618
13,0.697034134334101,0.6931564787889568,0.7024999016116974,0.697099831727481,0.7206782489499043,0.6724806290015852,0.6993664884884317,0.6939457313619941,0.6848800675089033,0.7166047694620165,0.7195041588096225,0.7120746637475814,0.7446086924526617,0.7304564386181114,0.7370060605233055,0.7299935814176809,0.7022228656249977,0.7066113128635257,0.7133301320634162,0.682126445250503,0.7167213697799181,0.707555798286842,0.8255538016557693,0.8233791186351969,0.8259721859406927,0.8249502435769185,0.8267076628488154,0.825480011178226,0.8264317962122553,0.8264777863025665,0.8260838725064931,0.8243002268705475,0.8272353365670803,0.8224045482364674,0.8264212579681323,0.8272480831064027,0.826403905822255,0.8271618963759623,0.828489409073403,0.8262879082868839,0.8245257564953395,0.822941243648529,0.8256345987319946,0.838560163974762
14,0.37396284611786806,0.38572511967227535,0.38428195928190845,0.39525116662690946,0.42007448193329033,0.368299170756325,0.39877776623181144,0.38168475919615746,0.36151595402013037,0.4402460493715304,0.40817858703418175,0.410524306032533,0.4678942439731017,0.4491674073932085,0.46650939262776797,0.4422700008599255,0.4008583546133722,0.4058579055470682,0.42676865848700357,0.3791295439369828,0.40158578965995256,0.3929813250463722,0.8266622622807821,0.8236170353913548,0.8268236459755316,0.826118400486389,0.8264066475141939,0.826567283490809,0.8272967998628263,0.8287028014659882,0.8275252395554593,0.8246828267413578,0.8281316469575084,0.8255996070440533,0.8286053641484334,0.8283469461161515,0.8279154290629842,0.8287700510319368,0.8289934784958237,0.8265214017752943,0.8252766278325295,0.820624053478241,0.8237970471382141,0.8372277021408081
15,0.26553167816395046,0.2826368256103407,0.27655870630430124,0.27603040566979714,0.27843610770969734,0.24200272990901392,0.2704440353687152,0.23678024249674587,0.205289940901582,0.31438817423163656,0.24134943010797025,0.2773498261445445,0.32237089565776994,0.30604544126161043,0.3390068787639981,0.2988628102729612,0.2604651947592928,0.26868556818745115,0.30780499959602964,0.2488651396873599,0.2466870912784968,0.24031141541202186,0.8344515041510264,0.8317992651101315,0.8344127926261583,0.8341381833104804,0.8344930854768515,0.8344801155532279,0.8351855057257193,0.8360167622566224,0.8353354635991548,0.8325724842843045,0.8358996136243954,0.8336359059926376,0.8364167792292742,0.8360487397374778,0.8351678880961132,0.8358554082152284,0.8363924783311392,0.8346383402059818,0.8329883400274782,0.8285313844680786,0.8312357068061829,0.8441236019134521
16,0.8017686047020123,0.8141167631332605,0.8044015263168566,0.8249352059288367,0.8175264310056507,0.825121245298804,0.8257650869139325,0.81728551524574,0.8190741740699552,0.844757150163977,0.8094334924672127,0.8227835120412473,0.8332800252701373,0.836631322623629,0.8446217942816738,0.8337676772893413,0.8259265648015953,0.8223497606107415,0.8341076041129365,0.8273839989469017,0.8050132748624316,0.8093200969309762,0.8289430922269821,0.8273382645965827,0.8290800146940278,0.8290146022739977,0.8302401670145394,0.8285105628211323,0.8300164221981425,0.8298345863819122,0.8294742443059621,0.8281309644827682,0.8311943363311679,0.82869145245228,0.8295276050384228,0.8308934096632332,0.8287982709297148,0.8300209376547072,0.8307040733726401,0.8291457434152735,0.8265089344005195,0.8255265951156616,0.8277425765991211,0.8401494026184082
17,0.8245603848338219,0.8246156553023027,0.8277183874729453,0.8182359051656399,0.8294459404884074,0.809371354148491,0.8182735302774321,0.8091147124878699,0.798398740982821,0.8300159130490521,0.8153632508511608,0.8232856280608161,0.8407887925682074,0.835150980630794,0.8389030870172751,0.8319721577093541,0.8156231600222853,0.8200206896419162,0.8285804609744254,0.8108400936315276,0.8143927400074784,0.8138862954827366,0.8315667802095413,0.8298566645444042,0.83160673346669,0.8310497081515813,0.833447543963843,0.8317857878964122,0.83294592352561,0.8322883212566375,0.831913707758251,0.831138164474723,0.8337416056283685,0.8319648452175473,0.8317672696251136,0.833642562915539,0.8317546311310072,0.8327916610388109,0.833728269526833,0.8324421089271019,0.8299036208464174,0.8307921886444092,0.8324252963066101,0.8461133241653442
18,0.6271645008625217,0.6191732717053757,0.6340028480813191,0.618371283077947,0.6554939708368922,0.5847281316018954,0.6228516836409862,0.6168754136140593,0.6178485617108472,0.6485603610025629,0.6637278526689977,0.6391820461144139,0.6811278231154909,0.6631802566279877,0.6719928444393302,0.6655631162992387,0.6285149427082368,0.6300119511884807,0.638972189664057,0.6062684730283622,0.6436048755370883,0.6323342911585803,0.8266463677088419,0.8255629200826992,0.8267356767887022,0.8269033517577861,0.8278540166035242,0.8272482869101734,0.8277462873193953,0.827671366930008,0.82742533181843,0.8269201175550397,0.8279245755700178,0.8276601630507163,0.8283882129650849,0.8289465708979245,0.827649529473188,0.8277071317036947,0.829450794740727,0.8276914563672296,0.8263059270625212,0.8265519142150879,0.8279973268508911,0.8402912616729736
19,0.33089545081345534,0.34209517072999623,0.3409610758256726,0.33711910836503806,0.3491305718307499,0.2993144121373427,0.3340937373058943,0.309867065403528,0.2892079261847676,0.37242651279024563,0.33369607108723026,0.3425714865223519,0.3872731752623829,0.36879108629845875,0.39851519411145286,0.3636265722023067,0.32889771974995885,0.33409737720343685,0.36656033836341034,0.3146043814066699,0.3283544123007197,0.31760184530293656,0.8284746205806732,0.8268481204003999,0.8287591327773569,0.828782328284613,0.829468337984696,0.8294889578005162,0.8302069549207334,0.8298258328437805,0.8296728071413542,0.8283305928278505,0.8293771397235782,0.8298340439796448,0.8308939767571596,0.8310874176436457,0.8303706945246282,0.8301258006213624,0.8311153144428605,0.8302921185205723,0.8291016184553808,0.8280379176139832,0.8294991254806519,0.8415563106536865
20,0.2621558637777401,0.2799107142709616,0.27313452967446794,0.2764084939247675,0.2777302213061252,0.24218793282752343,0.2708873550418184,0.23825456147630966,0.20581416533616023,0.3143022894352419,0.2408447737510688,0.2776949682278502,0.32266755403589803,0.30718777054259994,0.3396876589623569,0.29929682237039057,0.26150300125676795,0.26943935521261886,0.3085279586505749,0.24852402493205733,0.24797185046047154,0.24182421679644633,0.8361694651842118,0.834960926512275,0.836300750850385,0.8367029044887807,0.8376060289420267,0.8370807119985906,0.8383588795308714,0.8372298538684845,0.8371767498944935,0.8362239528907819,0.8372884562542272,0.8374099589667274,0.8381629695112889,0.8384865265468071,0.8377105643980614,0.8373722816690986,0.8386904781586245,0.8376289081984553,0.8360712199795003,0.8366020917892456,0.8383468389511108,0.8480141758918762
21,0.9701149911288307,0.9747984079271086,0.9702666072135311,0.9796216783297614,0.9722218513328753,0.9820182362943195,0.9799033484249048,0.9770862076498928,0.9845917650922865,0.9867017877068867,0.9700654620690493,0.9766724229842834,0.9744885807738953,0.9796506233354292,0.982595979865588,0.9804688490068054,0.9803228744199798,0.9761694862635579,0.9807812813850566,0.9840612397462432,0.9651935938507131,0.9696448856536692,0.8300734907388687,0.8292253170952653,0.8300744826785363,0.8304501001787657,0.831282453074574,0.8303737996554956,0.8320908723054109,0.8306943881511688,0.8302749232241982,0.8298280788271615,0.8312147131492925,0.8309930016114874,0.8307438957003447,0.8310100467040621,0.8309692325471323,0.831015235847897,0.8321294208106241,0.8304668916710491,0.8291011841929689,0.8284294605255127,0.8303777575492859,0.8396983742713928
22,0.7574637287151025,0.7617851147762882,0.7615490373784894,0.7615451771190772,0.7709699709648373,0.752363112031336,0.7620831184510383,0.7527788909008851,0.740185761589229,0.7776812858169928,0.7587263733969826,0.766744708851046,0.7890305163562106,0.7825034943521442,0.7882098473526904,0.7779298555216123,0.7606339914327054,0.7648020555718876,0.7741754199395158,0.7533777134913533,0.7596177798843071,0.7577350935002114,0.8321053115526835,0.830702188641134,0.8317022352683835,0.8315181702670484,0.8332901355210572,0.8318158242760635,0.8337372414859725,0.8321789681911469,0.8317133630576886,0.831824629829171,0.8332211236621059,0.8323343642128324,0.8326475694775581,0.8329671220532779,0.832761567856189,0.8326800811437913,0.8339651748538017,0.831589592428043,0.8305724372669142,0.8324424028396606,0.8333314061164856,0.8448655009269714
23,0.5460999783657077,0.54156301823876,0.5542111244788448,0.5386717254512406,0.5798866307253472,0.5042435550228209,0.5448772865188287,0.536465845627189,0.5447172211267902,0.5802764232945399,0.5945999302224878,0.5600675053881654,0.609096407700921,0.5890987324325146,0.6023899297972646,0.5923772240373812,0.551839078417984,0.5503100304284938,0.5629077710097298,0.532760511772979,0.5608672088857507,0.5492993283331331,0.8270235534509023,0.8250480906830894,0.8264521100795228,0.8265058209400366,0.8279584821220819,0.8266196665240497,0.828917795346107,0.8272960805892944,0.8266149602438274,0.8265277971042676,0.8278678596712822,0.8266028429119332,0.8290765314148023,0.8281549225593435,0.8275927871088439,0.8282155622670679,0.8287566892410579,0.8264817580066878,0.8263064574222175,0.8268855810165405,0.828849732875824,0.8437377214431763
24,0.30086262669472186,0.3145157755976705,0.3114080447639422,0.30815419515970166,0.31546386414223354,0.2719633999209662,0.3037006260091353,0.2745157126054187,0.24791487309000193,0.3445205870210809,0.28819107467589894,0.3115993034709378,0.35634853413754686,0.3389554461761236,0.37012386031336114,0.3327931085748266,0.2958896858689296,0.3029240376692766,0.33868607083937363,0.2827039576835787,0.2888326886561121,0.2804165740697755,0.831527693271637,0.8293910228242778,0.8311952140688481,0.8309990191223597,0.8320746572416448,0.8311191477426668,0.8337398383352491,0.8319606494903564,0.8315383067256525,0.8307796512426955,0.8327327245889709,0.8309983174199039,0.8333054116139045,0.8330106581079548,0.8325585033823166,0.8334011965327792,0.8333168551325798,0.831357901980137,0.8305076080925611,0.8290983438491821,0.8309523463249207,0.8453128933906555
25,0.28129394278506276,0.2967593989301724,0.29210690128166933,0.2896594494343082,0.29256095557412953,0.2546496916828908,0.28386873217736486,0.2506022208623564,0.21833660886131237,0.3262934658480052,0.25362431433361754,0.2912115515529541,0.33526574771666245,0.31984797759729006,0.3517194616952688,0.3125114409038088,0.27380256853866203,0.2821851429483494,0.3213462523148154,0.2612918105244179,0.25992211600145015,0.25453826452433304,0.8380416133006414,0.8360714659546361,0.8376707067057646,0.8376723268244526,0.8385573134515634,0.8373035861224662,0.8401524339193179,0.8382934093475342,0.8379186429475484,0.8374100732669402,0.8395027358864628,0.8372686308564492,0.8396637737751007,0.839235085865547,0.8389062818595628,0.8401661971468984,0.8395139124048384,0.8373980681444037,0.8366201215860795,0.8347862362861633,0.8366226553916931,0.8530929684638977
26,0.9862479629721241,0.9885383609650069,0.986350251903615,0.9912127034006267,0.9875928475736941,0.9926668215630915,0.9913421154249523,0.9903072715864992,0.9928223190102778,0.993657201621066,0.9871419849593818,0.9899971303844012,0.9892356885885716,0.9909152732191079,0.9921564045815896,0.9910800466003786,0.9913924271041571,0.9902221848560413,0.9914321810789065,0.9926185328786652,0.9866540030633528,0.9877707358949579,0.8309290232261022,0.829166863151271,0.8304533298007287,0.8304871789889761,0.8315387235629601,0.829089038982624,0.8324300858709547,0.8297790503501892,0.8301862989601336,0.8304648817924971,0.8325588186812956,0.829749643223957,0.8304598692518014,0.8312502544501732,0.8307541533361508,0.8330211102226635,0.8316561203253897,0.8291756130498031,0.8281544398288337,0.8264517188072205,0.8287209868431091,0.8429986834526062
27,0.8004960123424038,0.8057284414077935,0.8037228292474642,0.811958184240095,0.8167976140357607,0.8053525952595453,0.8126088314338189,0.8073285942060187,0.7973459382769899,0.8240166863465798,0.8114234162539841,0.8162835659378512,0.8339467120066242,0.828364089953806,0.8328110689487033,0.824325972370782,0.8125729374733441,0.8160119154878076,0.8211446080949101,0.8047770183679526,0.8161893765170576,0.8122707051172253,0.8317859947681427,0.8295643490673316,0.8312290547616806,0.8309589639158532,0.8316807034176864,0.8296814749880534,0.8330810176001655,0.831254529953003,0.8310749825678374,0.8309700870781802,0.8327303501062615,0.8302289467413448,0.8313498812226149,0.8319798697685373,0.8317067487330376,0.8343135817551318,0.831671237161285,0.8299146674830338,0.8300262811232586,0.826636016368866,0.8288673162460327,0.8460479974746704
28,0.459390083868328,0.4635729185073479,0.46843540403574985,0.47174420305969467,0.5070778201151973,0.4402300334504356,0.478241210786888,0.4699675482807333,0.4704125522055982,0.516973186326965,0.5207344344496532,0.491419057629249,0.5456061480105276,0.5258283593046598,0.5410462095581985,0.5246865778544558,0.4859559040993351,0.48479069963756694,0.49955055196962067,0.46457278561033194,0.49429803478857254,0.4821367148855717,0.826898876229922,0.8241345841776241,0.8266811242086962,0.8255956580143163,0.8277810841692724,0.8256084402886833,0.8291951875627777,0.8264306175708771,0.826458058545464,0.8255368065967988,0.8283642135387244,0.8262753567649322,0.8262666481045576,0.8279433363470537,0.8269594236265255,0.829849166634642,0.8278236393081514,0.82605391586649,0.8251378341596953,0.8247489333152771,0.8238420486450195,0.8382816910743713
29,0.28986736932337887,0.30363340523553306,0.3007396166985142,0.2919822853973173,0.29808793880517975,0.25658001768645294,0.28644606356998026,0.25285649356641887,0.22299268196167588,0.3290120650693663,0.2620619548520785,0.2943364643238841,0.3390585513618398,0.3214975531050288,0.3537839089644175,0.3155042765886741,0.276155970682783,0.28486474965086034,0.32287235644605233,0.2649646054340917,0.26462189910959366,0.2577877837548299,0.8333497856060664,0.8306108168279281,0.8331747559720215,0.8319028760537063,0.8341205982338915,0.8324162851019603,0.8354571187937702,0.8334123587608337,0.8332532318014848,0.831438583939263,0.8346652132134105,0.8326807363519391,0.8329587601698362,0.8343076264036113,0.8336779832336974,0.8360593260070424,0.8340752301247496,0.8327075191612902,0.8317651164774992,0.8307141661643982,0.8312803506851196,0.8442187309265137
30,0.3285703990562506,0.3428235130384412,0.3397867848643597,0.3452538035291976,0.36035580108017407,0.320664646378702,0.34497661292472426,0.31493526504390557,0.28113947443301945,0.3912576626979361,0.31570251767888446,0.3558596843544801,0.41190475660594056,0.39722140764865826,0.41687636942826783,0.3880875654324998,0.339781159085306,0.3495009617270529,0.37935070193276377,0.32116144756146364,0.32257249177726427,0.3218948217475431,0.8372009545564651,0.8342575015443744,0.8370150763814043,0.8353350330697428,0.8390116694771098,0.8361730779089579,0.8394875371897662,0.8367405128479004,0.8365193050158651,0.8358019148365835,0.8389288460792497,0.8368110486025949,0.8355408729268954,0.8383057209952124,0.8370543142411276,0.8393283618821038,0.8382476223142523,0.8362196241987163,0.8346031527129971,0.8367570638656616,0.8367627859115601,0.8518014550209045
31,1.0,1.0,1.0,0.9998696900494346,1.0,1.0,1.0,1.0,1.0,0.9998112280344267,1.0,1.0,1.0,1.0,0.999940016763036,1.0,0.9999177022632708,1.0,1.0,0.9998651026625563,1.0,1.0,0.8308048119147619,0.827059576457197,0.8306680577141898,0.8288275478499951,0.8329178731212412,0.8295346970965223,0.8334007305863463,0.8305627346038819,0.8300907138146852,0.8291121024763985,0.8327704123979391,0.8302291475453423,0.8282979835684483,0.8318858866033882,0.8306883850178135,0.8332386715912524,0.8321145725877661,0.8292934164918703,0.8276512999923862,0.8305710554122925,0.8298747539520264,0.8454993367195129
32,0.7790298983238976,0.7794409180690512,0.7829250689485641,0.7835261639215443,0.7955614767803266,0.76993320450478,0.7844139722513316,0.7791578539379694,0.768409550408504,0.7960851231175201,0.7908997408279378,0.7920880158680794,0.8142753410152518,0.8046493292722422,0.8094613943604496,0.8025463412382701,0.7849399502261016,0.7897658419776373,0.794346705169988,0.7720994954137752,0.7949936341398957,0.7884092771722099,0.8298285053173701,0.826469249647073,0.829815874739391,0.8278624149832395,0.8313353297124978,0.8285806309886095,0.8319439009383872,0.8292196273803711,0.8295271076654133,0.8282509898201803,0.8310452474411144,0.8300212613008555,0.8285978035284922,0.830933640743124,0.830032034765316,0.8326194205401857,0.8311463029761064,0.8290207761115042,0.8270398889269147,0.8297136425971985,0.8292649984359741,0.8440592288970947
