,0 AC,1 AC,1 H2_for_industry,10 AC,11 AC,12 AC,12 H2_for_industry,13 AC,14 AC,14 H2_for_industry,15 AC,16 AC,16 H2_for_industry,17 AC,17 H2_for_industry,18 AC,19 AC,19 H2_for_industry,2 AC,2 H2_for_industry,20 AC,21 AC,22 AC,23 AC,24 AC,25 AC,26 AC,27 AC,28 AC,29 AC,3 AC,3 H2_for_industry,31613 AC,31638 AC,31672 AC,4 AC,4 H2_for_industry,48639 CH4,48640 CH4,48641 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48646 CH4,48647 CH4,48648 CH4,48649 CH4,48650 CH4,49625 central_heat,49934 central_heat,49936 central_heat,5 AC,50209 central_heat,50808 central_heat,51439 central_heat,51953 central_heat,52040 rural_heat,52041 rural_heat,52042 rural_heat,52043 rural_heat,52044 rural_heat,52046 rural_heat,52047 rural_heat,52052 rural_heat,52053 rural_heat,52055 rural_heat,52058 rural_heat,52059 rural_heat,52064 rural_heat,52067 rural_heat,52069 rural_heat,52074 rural_heat,52084 rural_heat,52086 rural_heat,52095 rural_heat,53184 rural_heat,53649 rural_heat,55357 rural_heat,6 AC,6 H2_for_industry,69914 land_transport_EV,69915 land_transport_EV,69920 land_transport_EV,69924 land_transport_EV,69925 land_transport_EV,69929 land_transport_EV,69931 land_transport_EV,69958 land_transport_EV,69975 land_transport_EV,7 AC,70054 land_transport_EV,70058 land_transport_EV,70134 land_transport_EV,70154 land_transport_EV,70226 land_transport_EV,70292 land_transport_EV,70310 land_transport_EV,70372 land_transport_EV,70512 land_transport_EV,70797 land_transport_EV,76818 land_transport_EV,76942 land_transport_EV,77068 land_transport_EV,77069 CH4_for_industry,77069 rural_gas_boiler,77083 H2_for_industry,77083 H2_hgv_load,77084 central_heat,77085 central_heat,77086 central_heat,77087 central_heat,77089 central_heat,77090 central_heat,77093 central_heat,77094 central_heat,77096 central_heat,77097 central_heat,77098 central_heat,77099 central_heat,77101 central_heat,77102 central_heat,77103 central_heat,77105 central_heat,77106 central_heat,77107 central_heat,77108 central_heat,77109 central_heat,8 AC,9 AC,9 H2_for_industry
21,5055.129528905479,17208.702175795755,1694.1099472916665,963.7744492730718,1625.0154549990075,18134.96383847713,415.02148427083335,16200.978509419381,11233.606811559735,1598.13083625,5380.864240164891,1791.874516312635,863.4360502083332,5067.219306603848,764.9263341666666,6757.086799653871,2943.412395471838,764.9263341666666,23694.243420836792,1201.6882454166666,19149.46539525731,2773.1334427542297,4851.078598880566,1934.6620671043102,4055.7792848263966,3995.426092009279,3653.6907263559247,534.0229595527383,3272.2152109043795,7662.4596972968975,84734.0,1651.7463891666666,66.43776564246443,188.93927652560674,20.471450987781076,35968.996484671356,863.4360502083332,18140.61283823233,38376.88984679568,4958.000375046519,28890.808433499402,7526.128683629652,102898.78957054747,80466.12803020404,2225.0395873498323,68984.3937742868,5961.978904301586,74651.5461867815,4443.779613123461,1431.3584864176487,0.3198943709258861,8.169533555794436,24675.223970411607,399.32419855222645,46.18695922200652,87.35006158014166,245.82775331207674,259.97391989,1572.152429354,398.71616534294,445.00461376734,557.84142112,463.427384858,252.90349716,792.5799567962,100.41142021900001,176.67723294,645.06166263056,650.511881692,81.4597116,586.62211551,1447.56077415,575.490242925,145.86249941399998,324.20322354244,156.02247321,1.2685885,14.327211,7.806664,23085.594739949243,609.9109516041666,258.7641325201839,268.2259762343019,374.5770379237365,225.1297386016231,758.0491350060329,97.84322801232338,674.6435301469173,75.23918215930462,248.97157564759254,5334.128804790805,145.0903855143115,295.1684557162225,208.7004379145801,46.370700946077704,80.77654959633946,226.58013511821628,66.54528251290321,196.2868144372478,122.97403000295162,38.006000347435474,3.8747081756591797,5.1050896644592285,0.2778013050556183,24965.4816450465,141455.4670763618,1907.8931597637,3019.572749592712,608.9999054151864,228.64657341017252,195.12068334621412,1236.1133828673815,382.91946180276614,2774.5726241550506,732.2198819284064,449.8034063618263,1989.695028881699,214.85012857404573,4564.759830291471,414.78810870088296,380.8881034431612,4425.340452833479,997.1170152027604,199.28151730771097,35.506402958618715,297.53110187697376,854.2291994626214,1073.4490515522825,10754.690626100968,11825.866508635381,517.5741359166666
22,4227.210061208898,16771.388740627066,1694.1099472916665,827.0909777643227,1430.9081350926085,17330.710736595156,415.02148427083335,13221.624381585885,10971.348314541843,1598.13083625,4561.371239379987,1715.3371796113347,863.4360502083332,4642.520485805486,764.9263341666666,5423.6894204555165,2797.9492986270825,764.9263341666666,24128.102872476004,1201.6882454166666,16640.112428580316,2308.5820005146156,3919.928218107305,1581.5949918033155,3387.3407393758075,3334.2700959413182,3366.6578421984186,419.50919695547924,2763.077064882918,6149.146197730248,78098.0,1651.7463891666666,53.29755512187232,158.40522014055037,16.806171119182846,44089.799144686374,863.4360502083332,17319.94706822079,36557.216401148806,4739.84802257337,27507.941978055387,7173.107189745703,97832.32002681674,73665.55603952806,2118.7087791474532,65665.06191796642,5684.746436787313,70972.12968357911,4235.505799700981,1390.1904495155375,0.3235783063557053,7.97514811759258,23955.462971885678,390.11570920097455,44.105667715875164,85.82574918527239,234.9104503583186,256.233510067,1530.224343352,392.9595719771,431.0995832834,541.63153346,451.020706396,248.39026728,769.4975568958,97.709679584,172.717637833,625.3921149298,629.68649698,79.8742844,570.95061867,1407.88634604,557.326675836,141.697909938,315.31628020228,151.43036881,1.2115661,13.717256,7.7030253,23609.590696171716,609.9109516041666,331.7447311282158,362.7560700751492,490.71579653560184,300.93427109974436,994.9179037823342,131.33278906345367,866.4535501482897,98.75491112470627,324.3016714155674,4400.8955782759385,192.16897670025355,368.95025610923767,277.727964380756,58.91407545062248,102.82615866325796,291.5837364308536,83.10447588562965,247.83109776233323,162.9925423115492,52.130553141236305,5.311285495758057,7.460503101348877,0.5040440559387207,24121.3776563084,138027.3973857433,1898.1453263224,3019.572749592712,569.2766278418532,222.40260480175152,175.1071052240089,1170.0880798631274,339.7285082675788,2710.9942068788027,695.6262535826737,411.7344234021694,1941.8930079976603,200.51311430237433,4477.649345117398,379.16357642949686,364.52333225903686,4390.772889108093,962.1201405217528,195.54532196068925,30.474925156797006,292.6795532725687,824.2623899171318,1057.5570243311197,9880.910054909904,11664.033127405344,517.5741359166666
23,4131.325798807499,17215.52674712266,1694.1099472916665,884.9392506206225,1417.773629781526,18629.663600791482,415.02148427083335,12174.880470913009,11718.60555138065,1598.13083625,4755.025280524245,1976.0545588568832,863.4360502083332,4779.738216297686,764.9263341666666,5703.162088415813,3050.9673471255774,764.9263341666666,23672.146714578586,1201.6882454166666,16893.253035312013,2360.9193940964087,3788.5867740941853,1548.3452477720223,3413.263810674729,3370.865866785374,3451.0686042662273,479.65006218036154,2828.130064908046,5783.109503680192,75738.0,1651.7463891666666,52.0460636068081,143.40989787524848,13.980383315701253,51156.92199186416,863.4360502083332,19451.532863901077,41283.6107644265,5306.473892468571,31099.779972840723,8090.040281669691,110991.89717539375,83363.60828929085,2394.8909335514427,74286.64806744365,6404.8261713746515,80528.99465981369,4776.4732903973245,1364.1626536871624,0.29382432978720013,8.33426640596381,23415.371145520727,383.1684298386944,43.856106699860874,83.92656295200942,227.6346295175022,249.849920435,1485.9691869465,383.35603349704,419.42564859039,520.75857135,439.409783086,241.0242948,747.6270584968,96.237347581,168.233887835,610.46315407034,613.465869905,79.609363375,556.83119387,1367.1887385750001,539.56909126,138.352511964,308.46165738175,147.67042963,1.1756101,13.2178335,7.4578485,24398.748044917367,609.9109516041666,343.56431443896145,385.8642007871531,502.14963561319746,313.58814907306805,1041.9186708785128,131.9360695667565,889.5933361276984,98.8279524371028,331.08112335950136,4471.563193375838,196.365328629734,382.1110251285136,287.2343084719032,60.493893682956696,103.11660569906235,294.0837495904416,85.19075689837337,252.13035581214353,161.01710049435496,52.89157113432884,5.596566677093506,7.962300777435303,0.5014516711235046,24034.2361372495,134388.3630961273,1893.9252450229,3019.572749592712,550.5880142676854,217.20454921333337,168.38387212109086,1120.4607485865324,322.3718842869544,2634.8964570624266,673.0893515545795,390.8408752869415,1888.0813379990425,191.06366901634243,4350.48195385395,360.1610274849628,353.95732024328083,4267.289377003683,932.2598393538165,192.59347742234732,28.625179445451714,289.6065891432348,800.6052246505883,1027.8851253851549,10048.668231123747,11486.712344278283,517.5741359166666
24,2192.1554402019356,15797.618323668306,1694.1099472916665,470.54567463195855,924.8523672474909,12077.87418867435,415.02148427083335,6582.6293323648315,12376.372704238596,1598.13083625,2563.8731290215196,1380.2929052598952,863.4360502083332,4145.097565298076,764.9263341666666,2425.9086817901452,2707.5620408549003,764.9263341666666,18614.464680831436,1201.6882454166666,10587.003617230775,1165.9923888570406,1696.2252765313335,721.1901688123693,1670.3446119371965,1751.8265264892225,2610.249557468137,158.83583044216027,1364.735238022029,2601.274800652819,67172.0,1651.7463891666666,23.996327416188294,88.59146754651188,8.498327391717776,48276.992787249495,863.4360502083332,9224.549892592982,13542.331012133467,2300.0852491212763,14058.11332187278,4002.163422038028,29546.017796439675,50423.06587478492,732.3326113053022,28601.920497240226,3110.0383170708183,35570.166493525096,2175.712266651266,722.5573400678612,0.15467578192496334,4.390089921395645,20317.83690290566,201.90881380560853,21.769312803401217,34.78218119645153,128.380724196456,116.497557901,654.312173276,167.778628660506,221.63019749444,286.80025683,228.858740589,116.626164518,405.67900157,51.55241478,78.57239989,329.00437010275,328.396796533,41.28743137,267.48275412,616.85772885,285.702188216,63.775601263,158.270136882886,79.91263901,0.6915706,7.5103827,3.8711941,15623.079393299335,609.9109516041666,47.67022971092956,59.554752453637775,71.60615090024658,47.18909519788576,154.18552534730406,16.527635294012725,120.3552623357391,13.707458878867328,42.21156356204301,2278.034064944479,26.701481857307954,52.04089590907097,39.212135779787786,7.845839161949698,12.887966175563633,37.6395586442668,11.257129584992072,34.573366538155824,19.675406236667186,6.962249346077442,0.9174052476882935,1.18893563747406,0.08954425901174545,21860.5761821748,65122.57526701387,1825.3732279402,3019.572749592712,318.71931632171356,94.1893617254852,109.84443462621533,553.9117398442805,221.9256335181766,1111.3572929165664,374.85497431816526,219.59958690602406,983.1316875630076,108.42461611274128,1795.331320174009,206.65763812940355,191.14567104022862,2141.6514455066185,496.29201698683516,96.10391188554591,20.134237682853527,146.38530726155884,432.8458403247362,530.6290081427687,7753.083024255294,9809.509651459979,517.5741359166666
25,2025.989582339837,12935.821085123593,1694.1099472916665,433.70740807981764,882.7798280852965,10375.232341206729,415.02148427083335,6094.8632279163485,10245.308077318732,1598.13083625,2389.940219605402,1019.3454322366174,863.4360502083332,3364.3840212607165,764.9263341666666,2163.5520622780214,1919.99623823098,764.9263341666666,17285.715916769288,1201.6882454166666,10075.942004023786,1066.5328016444444,1516.297055296458,648.1957316153947,1525.2863218071495,1613.7016740512936,2376.2708703048693,130.42481272861156,1246.7471926675767,2327.658786573614,61025.0,1651.7463891666666,21.374040456277204,84.04948293753696,8.039383558713517,31259.128014874208,863.4360502083332,18652.44043381029,27692.265409005635,4422.401569527909,30199.82030370202,8473.017720216492,63333.3094511319,90772.24521555164,1503.7918375568847,60973.65702365338,6508.335677181058,79031.10091630646,4561.325356774443,921.8327006650554,0.20786524793571398,5.511960081184897,19267.592579037562,256.7350080460121,27.565831774013954,45.669615359936174,160.83799880883782,145.971336685,854.3299279217,217.123330379566,278.64790377505,364.25126538,286.292609427,146.71900109,516.92226824202,64.498801329,102.473054344,411.2936079594,412.009407925,51.244182621,348.96569132,804.835469147,361.317002423,83.149963644,198.910726934,100.95023006,0.87669134,9.782188,4.976773,13920.16177043807,609.9109516041666,89.72464044881053,95.17137417808408,135.3269265918061,81.21306764753535,252.72697147657163,40.24904370121658,245.58997980583808,30.640183044597507,105.13385350257158,2097.8322671841765,57.15902976988582,96.37516083940864,79.81081819161773,21.272564032813534,31.00305149331689,90.82729835622013,25.26304441690445,69.5526850069873,54.270442449487746,17.617093486711383,1.447455883026123,1.8507883548736572,0.1342821717262268,24840.2364362008,83366.3759695113,1941.4718728325,3019.572749592712,413.6951524563374,126.68732172696211,141.95078403402238,746.4952282037975,280.5038373323161,1475.363410570918,473.8322422508742,274.21148318443164,1228.1226923468316,135.44547577973722,2380.348774807329,262.9379541556287,239.2912941441652,2673.198458082257,617.6831589715254,120.10752689500393,25.203302737804787,183.22909166472581,538.527812189512,654.9177769620502,6904.164261075468,9043.226058750099,517.5741359166666
26,4809.615592318826,18621.546368468393,1694.1099472916665,909.397061576467,1555.134975892368,12996.687649859436,415.02148427083335,15516.291245659384,11774.475193127395,1598.13083625,5063.313615606135,1511.6158151941304,863.4360502083332,4219.974194859683,764.9263341666666,6341.525357205905,2596.7045997127725,764.9263341666666,19991.353485559805,1201.6882454166666,18269.83174921579,2606.9762311981694,4550.849136383769,1837.0598523960339,3814.8281835974803,3766.621861888281,3560.9279414362422,480.31535849343317,3067.943201544498,7300.768368934696,67978.0,1651.7463891666666,62.74481188993313,184.62238325550172,20.35639381334016,37383.21463931675,863.4360502083332,15326.22826691977,22700.089932867602,3673.636579516115,24504.93639275564,6895.675482524806,51412.96522388496,83089.37208689208,1231.6167360959978,49552.72851087635,5309.39748666075,63697.84177106177,3719.667803457491,1349.4508643672063,0.48551597577071587,7.915908098037218,22259.946679536028,378.3503290489481,43.95641760187095,77.82571803295752,231.31400826526274,225.9127949,1384.658982828,354.67271907225,421.51177756832,526.25783367,430.529393113,223.22373044,726.58838268816,94.110145623,150.689167617,594.64488618084,604.114147054,76.206519535,495.77375675,1245.414572173,532.52687071,134.233786335,306.2869525821,146.04349194,1.0918086,13.079272,7.424705,17741.854527210155,609.9109516041666,225.02695534168743,244.05539128137752,330.33414228912443,201.15926084684907,661.4559084014036,87.43894062936306,582.2942091061268,67.11770544201136,216.7704479470849,5057.846028328853,128.7604527246731,252.926982447505,182.62258666101843,40.289156430750154,68.55474929884076,195.3227030429989,57.361936550587416,167.15886699780822,106.3181058652699,34.22214852273464,3.518383264541626,4.753666877746582,0.2970852255821228,24494.8183774246,127391.01939863176,1878.7685772745,3019.572749592712,522.7547056155195,189.42710083758908,160.39746654735654,971.180654583964,309.53292299073627,2371.547067625822,657.6621589386831,375.8002121063228,1844.1595785045902,188.38655050147403,4035.5656486987273,360.10406037202745,355.43971731019735,4133.623796764891,926.4429549387381,185.67491566098255,31.56245946035897,280.1794442512971,806.9836757188104,1017.3765908787002,8591.03654384614,10154.824655405253,517.5741359166666
27,4591.438361157131,18308.158920268223,1694.1099472916665,888.8814113256935,1523.0406030925228,12724.698735505666,415.02148427083335,14330.697290178698,11212.214021007476,1598.13083625,4911.680036363466,1467.217694290276,863.4360502083332,3953.9050335344914,764.9263341666666,5916.33168636313,2475.412895999534,764.9263341666666,20703.71264161891,1201.6882454166666,17701.99089307334,2514.1741671078653,4324.037516454763,1725.4088319050422,3683.2827402196904,3622.2567535450403,3490.521326909804,471.8813080053133,3011.1573132386143,6757.491376709579,61777.0,1651.7463891666666,58.443519584456254,168.33175231027369,17.786781216533544,41154.61190046293,863.4360502083332,15679.697539814368,23230.59747332986,3753.206193031124,25110.119217609274,7063.296183156189,52679.7140646834,79767.72359530996,1260.5401872729951,50766.40553887135,5436.806019004899,65327.27359598373,3809.108905969994,1356.0889994081542,0.3409011849493739,7.817704820454328,22454.735809311802,381.5880197966632,43.42812133754438,75.23379838816936,221.4259216866006,219.710426123,1330.674257734,344.98479780057,407.86895055915,522.87360504,417.097608916,217.374411466,724.58152336124,91.178607347,148.402560486,576.0838221841,589.2997515120001,74.725302239,492.07755397,1210.786345846,523.696821569,129.69042564,296.92334015702,145.43399598,1.071636,12.883638,7.56809,17440.32291351026,609.9109516041666,386.6288655702956,423.1056339866482,561.5437064967118,350.83687595371157,1201.0693640289828,154.3085637651384,1016.9477397250012,111.92892538011074,375.1295568346977,4768.590446167089,223.586598435184,420.1890706643462,325.69608737388626,69.06980839278549,119.92338598426431,339.43102107942104,96.16315435618162,290.8292704159394,187.23408302664757,64.46221340447664,7.942985534667969,10.55702018737793,0.6493799090385437,23916.2746299014,124457.83168614334,1891.4731497506,3019.572749592712,517.8462830380232,188.39095322214476,158.02086512881442,964.2865479268376,303.4292001646029,2313.2961193757224,641.1455715423252,349.46423249711944,1804.3976772586348,176.65124629306234,3895.697519248799,335.2624658608106,340.92317963475887,4027.852929767837,894.0136160202773,182.11858747939044,28.63202517503684,272.111590935636,777.5177427330032,985.9831283765503,8487.486303603364,10146.482065640503,517.5741359166666
28,4065.695420450596,17564.817208691275,1694.1099472916665,880.3066823201684,1407.782911799743,13133.135373413272,415.02148427083335,11877.35232892504,11541.06714897752,1598.13083625,4736.737362276006,1649.2024841294678,863.4360502083332,4175.785866665492,764.9263341666666,5636.732287843832,2747.7577266792796,764.9263341666666,19592.876716430954,1201.6882454166666,16820.654063848608,2344.382603989997,3755.2853839580653,1507.4375770484626,3384.1195531367316,3346.7592697594687,3468.811869017917,482.7602315680832,2819.9206170580846,5643.514389634882,59588.0,1651.7463891666666,50.05541244628321,136.79529514759696,12.764081667910492,50924.89353223257,863.4360502083332,15623.047018292238,23145.573028086015,3740.453570813001,25013.126564291946,7036.431612918128,52476.692223828286,88395.32694082266,1255.9046256583215,50571.88951762769,5416.386253109667,65066.124552077694,3794.774180177976,1264.875576427667,0.27757489474893693,7.127401574964214,21605.080110531264,356.4363398910587,39.94397304333569,64.78210162715872,200.57315172442202,201.46621843,1148.4161608607,302.55893782272,369.84749916105,490.38203255,382.46520964900003,197.92066873,677.4661561514,83.851384971,136.182780834,530.8097257592,544.067869888,68.916786441,451.95641205,1071.676086323,484.658300622,111.506727585,267.87605404543,136.35215084,1.0166633,11.989738,6.8227906,17752.95265257379,609.9109516041666,278.0761248311028,326.5857265845407,408.00207708217204,268.5684274225496,906.2100132717169,105.91035463660955,725.6021563295217,77.9705298319459,259.7159686014056,4412.942861980707,158.8970812469488,306.7886758707464,234.247363448143,45.26236308016814,83.33759038941935,229.64272259920835,66.20297222957015,204.05983473219385,125.67881733179092,42.08630120009184,5.7288641929626465,7.41544246673584,0.5102523565292358,23642.3394344928,112433.84621805059,1874.8881287956,3019.572749592712,484.2808741688217,169.9758646453864,151.35114401154527,869.3722034268709,293.08942663430236,2014.9702212097282,594.2589787442377,314.40335825116256,1675.0113287547715,160.0890037673196,3343.336155861943,296.1850418965673,309.0324868558599,3733.8357283073774,819.3037194166806,168.44425495238264,25.057182406542232,253.15146169944947,710.7854816655689,908.3120677438735,8340.86732617472,9810.17734849251,517.5741359166666
29,2072.0552555176305,15509.316594458636,1694.1099472916665,444.7204070662887,894.4646617170308,10664.785879765792,415.02148427083335,6224.663091773318,11497.853804079077,1598.13083625,2439.7986954462403,1364.4637116987233,863.4360502083332,3922.141195091434,764.9263341666666,2234.4857076736366,2520.757827090268,764.9263341666666,22641.119412270826,1201.6882454166666,10214.585731850742,1093.122113893298,1567.3790610837339,670.5404428760346,1566.588620676665,1652.1992206175087,2513.0132808351054,138.48020078512747,1278.9123588690834,2399.5169588082936,58175.0,1651.7463891666666,22.336912057066147,85.70203082018547,8.234904947114098,42459.125498590605,863.4360502083332,6979.174436342285,11732.592271924766,1870.0261318954701,10094.46536011777,4077.621677963026,21487.750189285864,58133.855835586524,533.4745404427614,27793.79680135002,3351.7337453752402,24426.13597921792,2094.0408329100705,602.6149745051848,0.16373658817257716,3.5008485700180065,20642.751448872583,167.1159137796065,15.58509947867397,29.46684388281367,102.11643047520869,78.53039309100001,525.754659447,132.42979409817,181.72555017838,234.772184515,181.637817928,85.057288388,329.19246140678,40.354124198,58.077064191,249.84062567396,239.95094061700001,31.615377108,200.224199031,444.356455206,218.823441552,54.235036912,131.5894985729,64.19421488,0.57052374,6.1155114,3.1897054,16372.398521251178,609.9109516041666,23.804371313686715,26.80849679556559,34.48448085307609,22.767036888631992,97.20984645263525,10.159880436956882,70.70831235055812,5.8415719761978835,20.331797962775454,2143.9205125078006,13.426640320190927,27.947011688898783,24.494433659594506,3.2811042777029797,7.772829672088847,20.369599863144686,5.367247361689806,21.904439316364005,11.853819133597426,4.2196288160048425,1.015609860420227,1.2788695096969604,0.10838864743709564,20705.3552634408,50354.04909232721,1775.7506030345,3019.572749592712,260.98153726915024,68.86473627250946,90.24094036047481,425.2944316686905,181.12355007120524,801.9583022850452,281.14990296111415,150.74403942905187,706.4274975179304,84.3637361149443,1471.6526893194634,170.35027170950144,159.29571902465278,1566.9901588207367,398.64278657073436,72.78484805829306,18.219749116622825,112.06519311987303,354.14323017130886,420.7797155451188,6747.800417779464,8777.916357673806,517.5741359166666
30,2582.3181655703784,15247.800603425472,1694.1099472916665,551.4576713708136,1050.6716857373228,9078.097973372061,415.02148427083335,7423.013027489626,9544.11140909592,1598.13083625,3002.123539712927,957.2463629764462,863.4360502083332,3326.2523664199043,764.9263341666666,2829.1032500545944,1864.2349692253997,764.9263341666666,22048.517525816944,1201.6882454166666,11741.681263722483,1411.8855788957233,2093.4286419586715,857.6522354709303,2042.9952385381612,2035.5899935502869,2687.8702429720415,202.85092069668553,1735.2487813297466,3153.423149656061,50779.0,1651.7463891666666,26.32816943223432,96.97245809747248,9.333871002910927,25815.24833707246,863.4360502083332,12905.320916366692,22543.649564295192,3296.6890229447226,20094.211199985242,8288.67410994855,42711.650755871706,111139.68551070827,999.8145710764879,56620.44045632463,6779.013989121,50770.15609672062,4191.2299454468,1227.378586012523,0.2899717296774457,7.166279292236791,20178.828667521666,348.69338323565273,40.385775015165784,71.85052271288787,227.9615653527946,203.78042087400001,1245.9975035155,332.02840861256,438.25170078355,488.17122846,444.318230641,209.23042726,672.6946124025,95.153969827,134.33266857,582.1321520982,578.465332189,77.573676639,453.44147809,1050.5202779,502.463952125,129.465957557,318.13419996392,134.30674043,1.0575627,12.088389,6.8179517,14713.52034422215,609.9109516041666,265.97112018894404,269.78087484274874,394.07951035164297,229.0300184394,696.1690848697908,115.32191694527864,680.6344647071091,90.70019570738077,294.84988786280155,2598.215261569349,160.21868418785743,276.11765080690384,212.5134473433136,60.44135989435017,86.81675436720252,263.36460493505,74.31905112974346,195.8417346952483,145.59723367914557,47.973437778651714,3.580456256866455,5.234651565551758,0.28587549924850464,23045.8751818678,118644.7007534848,1869.4450132289,3019.572749592712,494.69693982942334,165.6565435949984,159.88352200887533,881.7428241704432,315.4819567582998,1936.0625240059105,626.5396637935299,311.8906156716945,1764.5751483587485,174.91458572983015,3629.015485599661,336.57124228991734,367.47948584175026,4016.024990003532,958.4591414908491,183.50928088314456,31.190842006351286,282.6075155243039,842.6093811786436,1054.5016746795952,6594.699098556439,8475.156316491473,517.5741359166666
