name,scn_name,v_nom,carrier,x,y,country,control,generator
48693,eGon2035,1.0,H2_saltcavern,12.973130306352045,54.17963599409838,DE,Slack,48693 load shedding
48695,eGon2035,1.0,H2_saltcavern,11.327653320436841,53.22432142620037,DE,Slack,48695 load shedding
48697,eGon2035,1.0,H2_saltcavern,6.623431865119776,51.64265299977986,DE,Slack,48697 load shedding
48700,eGon2035,1.0,H2_saltcavern,9.42614388009893,51.918195892000135,DE,Slack,48700 load shedding
48701,eGon2035,1.0,H2_saltcavern,8.156301844772067,52.31642694275544,DE,Slack,48701 load shedding
48706,eGon2035,1.0,H2_saltcavern,7.235182925734688,52.65828714233048,DE,Slack,48706 load shedding
48717,eGon2035,1.0,H2_saltcavern,11.725169316158059,51.39996756476099,DE,Slack,48717 load shedding
48718,eGon2035,1.0,H2_saltcavern,10.79408436315105,51.14537053230473,DE,Slack,48718 load shedding
48763,eGon2035,1.0,H2_saltcavern,9.579325075205304,54.07187165366961,DE,Slack,48763 load shedding
48785,eGon2035,1.0,H2_saltcavern,10.42625275357306,52.46765343850577,DE,Slack,48785 load shedding
48810,eGon2035,1.0,H2_saltcavern,8.711670102883055,53.3117259944655,DE,Slack,48810 load shedding
49625,eGon2035,1.0,central_heat,11.57240578601486,48.132056085526024,DE,Slack,49625 central_biomass_CHP_heat
49934,eGon2035,1.0,central_heat,11.434812468317446,48.745530913386645,DE,Slack,49934 load shedding
49936,eGon2035,1.0,central_heat,11.431055748063715,48.7698429726309,DE,Slack,49936 load shedding
5,eGon2035,380.0,AC,8.605317995983397,60.97891064521747,NO,PV,5 others
50209,eGon2035,1.0,central_heat,11.055639407703808,49.44761419709485,DE,Slack,50209 central_biomass_CHP_heat
50808,eGon2035,1.0,central_heat,12.075598907881751,50.868595183757535,DE,Slack,50808 load shedding
51439,eGon2035,1.0,central_heat,7.619048321186317,51.965736072051044,DE,Slack,51439 central_biomass_CHP_heat
51953,eGon2035,1.0,central_heat,12.100857755751274,54.11275018094339,DE,Slack,51953 central_biomass_CHP_heat
52040,eGon2035,1.0,rural_heat,6.963230604118904,49.65863837528355,DE,Slack,52040 load shedding
52041,eGon2035,1.0,rural_heat,7.076330624329316,51.24732645610886,DE,Slack,52041 load shedding
52042,eGon2035,1.0,rural_heat,8.448401377344435,52.043912304359246,DE,Slack,52042 load shedding
52043,eGon2035,1.0,rural_heat,9.760596345532509,54.03778483666068,DE,Slack,52043 load shedding
52044,eGon2035,1.0,rural_heat,11.852037191243971,49.005810476882814,DE,Slack,52044 load shedding
52046,eGon2035,1.0,rural_heat,10.247476578214155,52.508606758506744,DE,Slack,52046 load shedding
52047,eGon2035,1.0,rural_heat,9.305611862539136,51.452368676093435,DE,Slack,52047 load shedding
52052,eGon2035,1.0,rural_heat,10.630454938180723,48.28983168966438,DE,Slack,52052 load shedding
52053,eGon2035,1.0,rural_heat,13.38668955112643,53.74378469223156,DE,Slack,52053 load shedding
52055,eGon2035,1.0,rural_heat,8.249374567573968,47.788083729638835,DE,Slack,52055 load shedding
52058,eGon2035,1.0,rural_heat,13.185379417299716,52.352253402305564,DE,Slack,52058 load shedding
52059,eGon2035,1.0,rural_heat,12.758396478200073,51.21377419525984,DE,Slack,52059 load shedding
52064,eGon2035,1.0,rural_heat,11.678318461270258,53.73416722689122,DE,Slack,52064 load shedding
52067,eGon2035,1.0,rural_heat,9.096546714282786,48.59134963879513,DE,Slack,52067 load shedding
