,0,1,3,5,8,16,18,21,25,28,30,31,33,36,39,42,45,47,49,52,59,61,64,71,74,78,81,84,87,91,94,96,98,100,102,105,109,112,114,117,120,122,124,126,129,131,134,137,140,142,145,150,153,155,158,272,275,277,447,448,451
0,1.0000000000000002,2.014843261114808,1.9505290078006474,1.9528223564848408,1.9537208840442717,2.150596097562498,2.138926661616544,2.137433117368168,2.1474821921156115,2.1792184119879154,1.0000000000000002,2.014843261114808,1.9622759917692165,1.9219988231714513,1.9470705285779095,1.9563264887698188,0.9999999999999999,1.9472744014754442,1.992190963802578,1.994997283037429,0.9999999999999999,2.117365550216001,2.1259154367657422,2.0811549717147675,2.088096753623891,2.1519979608190387,2.1430285875115236,1.985211990938153,2.0241868429837724,2.0250651882000152,2.013877502579959,0.9999999999999999,1.9505290078006476,1.9472744014754442,1.9243402969318013,1.9547482801850302,2.0977189358281794,2.1122010622452327,2.1315284893514215,2.0024879583088184,1.9973115997682866,1.0000000000000002,2.150596097562498,2.1373506278999606,2.136158263306097,0.9999999999999998,2.087593562697653,2.09110848736569,2.014843261114808,1.9514145887838665,1.943954966599213,1.9694316260170397,1.9694316260170397,1.9679028010384338,1.9694316260170397,2.168121886426566,2.1817299121445632,2.131615638757278,1.0000000000000002,1.9663888080491718,1.9650113284720185
1,1.0000000000000002,2.0252511728381286,1.9803962107810142,1.9814973445843607,1.983593251581405,2.22005589422804,2.212335756387626,2.2122562660822687,2.2035126168487644,2.234539723336864,1.0000000000000002,2.0252511728381286,1.9639996142140246,1.9085497621723935,1.9806020239659818,1.9861473302083805,0.9999999999999999,1.9839867667185551,1.9948588003720022,1.9948191245358176,0.9999999999999999,2.1380413377017122,2.1426397549164062,2.12016154854759,2.12365610179295,2.2211597585833784,2.2121904925576783,1.949739019903442,1.9981073931385016,2.0840369490088957,2.075104080555948,0.9999999999999999,1.9803962107810142,1.9839867667185551,1.9724322586450707,1.9930971691821755,2.164865839174782,2.180343121763735,2.211377720486331,1.9958195985625993,1.9838155035669567,1.0000000000000002,2.2200558942280395,2.2057282331469175,2.2021452739434717,0.9999999999999998,2.139501184506132,2.142619581866083,2.0252511728381286,1.9486746370470251,1.939799757777809,1.9785329270347396,1.9785329270347396,1.9878640236276772,1.9785329270347396,2.2283877248337878,2.2194265056688143,2.2114602947089663,1.0000000000000002,1.9525516343154659,1.9526808323880291
2,1.0000000000000002,2.028971053356633,2.027683237369057,2.005345602336379,2.008379243290394,2.2005920873863136,2.2046961097132587,2.204712133318676,2.2222247855148134,2.2379092240650182,1.0000000000000002,2.028971053356633,2.041012328710685,2.0180452574009387,2.0625822641258176,2.072350194184442,0.9999999999999999,2.0814587900581705,2.0997377298047306,2.1003092132307244,0.9999999999999999,2.2171713295412423,2.218976201627355,2.14491847109093,2.1497756432522492,2.2368041813375257,2.238911906171628,2.0174866210305487,2.047607414032666,2.1249849956836626,2.123387715615194,0.9999999999999999,2.027683237369057,2.0814587900581705,2.039353522949779,2.064120326411805,2.2056571418490063,2.225302443061187,2.217664455614921,2.008786612350695,1.9961502412784935,1.0000000000000002,2.2005920873863136,2.207407510288992,2.1988395816624444,0.9999999999999998,2.171522344996189,2.176789548508349,2.028971053356633,1.9780899048477363,1.9731736243669207,2.0037823183117083,2.0037823183117083,2.0110550683376633,2.0037823183117083,2.2190202026449506,2.2173889455596476,2.217672760079279,1.0000000000000002,1.996714305794891,1.9924125725436577
3,1.0000000000000002,2.073595325203943,2.0698446807276505,2.0403547466636867,2.03760273469245,2.1535261863356743,2.146177615459595,2.1461042245898567,2.203363973458449,2.2065881725742305,1.0000000000000002,2.073595325203943,2.024781281035651,2.003256289621653,2.1102242043363724,2.1274011516702096,0.9999999999999999,2.1148908913933817,2.1295220365898304,2.131952348963225,0.9999999999999999,2.2098469897796558,2.2139899006893367,2.162941648298433,2.169581416501485,2.200485941268703,2.199409892281115,2.012703620012077,2.016170219252864,2.135659960844718,2.1283983394931125,0.9999999999999999,2.0698446807276505,2.1148908913933817,2.0847921754319603,2.1044634451901305,2.1894439585146546,2.19804608553645,2.194792248511212,2.0760033961985704,2.0761551020909694,1.0000000000000002,2.153526186335674,2.1745431471160663,2.1655146681771926,0.9999999999999998,2.1725644646005913,2.176304019989135,2.073595325203943,2.0243265665523396,2.0233800589595843,2.0507548901672257,2.0507548901672257,2.0518638195903742,2.0507548901672257,2.184547529610211,2.17781251914785,2.1946942541506127,1.0000000000000002,2.0473038891201374,2.0495850634451136
4,1.0000000000000002,2.0817535315986313,2.071499547249075,2.0570825742567225,2.05588813835374,2.052394930444324,2.056614182504317,2.0561441271565033,2.07187988652261,2.1212067162918364,1.0000000000000002,2.0817535315986313,2.024881452946829,1.98728116391276,2.110178605261038,2.130035744331051,0.9999999999999999,2.080969768456791,2.102225175883001,2.105742153766701,0.9999999999999999,2.1473250163345807,2.137454327130996,2.09115528025891,2.0927327243799296,2.106537356966998,2.0916633544679746,2.012208810382132,2.0401910285270355,2.090470881032348,2.0799242286488204,0.9999999999999999,2.071499547249075,2.080969768456791,2.067573129843789,2.078789684069101,2.1266145451142315,2.124888203499664,2.15105872067672,2.084162142141211,2.0854822544731704,1.0000000000000002,2.052394930444323,2.0763190227069726,2.0604389397185736,0.9999999999999998,2.070438805813332,2.072643151965708,2.0817535315986313,2.0122401521163598,2.0077713200912046,2.0626046766625246,2.0626046766625246,2.0700887090472384,2.0626046766625246,2.1296174785543465,2.116950395777318,2.150663151068997,1.0000000000000002,2.0033861729742735,2.0117912652746157
5,1.0000000000000002,2.10166502861383,2.050996731503064,2.0551888071829603,2.055463136432715,1.964895418302166,1.9625678304139433,1.9671270105926089,2.067317220668739,2.133764256413672,1.0000000000000002,2.10166502861383,2.022073128087435,1.9850972024018572,2.083909489330458,2.101474755558685,0.9999999999999999,2.034801915611625,2.0650095257126626,2.071008433124721,0.9999999999999999,2.1196854568590298,2.1104360142332874,2.015701772264318,2.003341788124673,2.1239436727341032,2.1116687962682286,2.0277669586878626,2.053172775816379,2.0559212434784047,2.053438762448831,0.9999999999999999,2.050996731503064,2.034801915611625,2.022993901609941,2.0357664978741266,2.0817409331649817,2.080033520375829,2.121105924310756,2.058030287045693,2.0640951803331165,1.0000000000000002,1.9648954183021656,2.0069503813542213,1.9796114081026095,0.9999999999999998,2.0238185762229004,2.024329081508128,2.10166502861383,2.018323748204217,2.01538095062906,2.086898039236183,2.086898039236183,2.0917105902801247,2.086898039236183,2.0944174730308442,2.077557645613554,2.1205013552325815,1.0000000000000002,1.9959362129192837,2.00121931115272
6,1.0000000000000002,2.0841527828360817,1.968088186007184,1.991209223257098,1.9957303812223643,1.9766714159704595,1.9451551369773774,1.95286554315989,2.071997457793306,2.1215070238212674,1.0000000000000002,2.0841527828360817,2.01361428717496,1.9823923710698848,2.050926893857629,2.0667710729701763,0.9999999999999999,2.0251565556023965,2.0387979840094492,2.042818332172673,0.9999999999999999,2.094929581801941,2.0845629259690943,1.9833746009146749,1.9704519089390102,2.136316173361033,2.1408186552501283,1.9923009100532165,2.0053132359443087,2.027904197261273,2.0248219900429945,0.9999999999999999,1.9680881860071842,2.0251565556023965,1.998408863821712,2.0190935610297314,2.087804262916273,2.0892943456800053,2.079957634093348,2.0183333909471837,2.0154201566335366,1.0000000000000002,1.976671415970459,2.0101010019105097,1.9930750274919826,0.9999999999999998,1.9957860884248708,2.0022757444208628,2.0841527828360817,2.0098837840717323,2.0127549770980804,2.036766356950279,2.036766356950279,2.042763148682066,2.036766356950279,2.0372940696654327,2.0080775521064402,2.079343216955728,1.0000000000000002,2.0261289669719003,2.03540550069888
7,1.0000000000000002,2.0786233646180836,2.035999067441959,2.031511828656908,2.0320685736719377,2.0479114198638184,2.020633344951411,2.02687355321783,2.1494701634706654,2.1915583091244413,1.0000000000000002,2.0786233646180836,2.027948016069277,2.011462924522597,2.1076661913815524,2.1221573936862637,0.9999999999999999,2.044782101816188,2.0678376550568496,2.0692282011158314,0.9999999999999999,2.1233545522784003,2.1149176343333806,2.0709078370315313,2.076047176372958,2.1830454625443854,2.177747255342424,2.003974532880702,2.0164894460866853,2.0700902341508867,2.0613452823128173,0.9999999999999999,2.035999067441959,2.044782101816188,2.052437700212622,2.0570830037453534,2.137120966288978,2.1504768558663594,2.135134892409469,2.0849541935568805,2.0925108574002738,1.0000000000000002,2.047911419863818,2.06144496562957,2.0461088551576188,0.9999999999999998,2.0786502798715025,2.0865799022709286,2.0786233646180836,2.023365027381869,2.0215984479137576,2.066342618608902,2.066342618608902,2.0627989193610654,2.066342618608902,2.1091903425848124,2.092407130696616,2.134737681614756,1.0000000000000002,2.0543479812158685,2.0661457203271634
8,1.0000000000000002,2.0769630035118527,2.0089751205957,2.0224967450707605,2.0235170884271843,1.9474115770146347,1.9425081787157987,1.9485168980768208,2.1366041053221374,2.126309847606441,1.0000000000000002,2.0769630035118527,2.0066594694881656,1.9807545370581685,2.076221079020879,2.087243001228712,0.9999999999999999,2.038155059469905,2.046708271541033,2.051371071445878,0.9999999999999999,2.043364330015798,2.017180324028545,2.0693134312180033,2.06166639147562,2.129934797919299,2.1316665900096403,1.9915069617162853,2.0239493529790757,2.0653735223350624,2.056115576721371,0.9999999999999999,2.0089751205957,2.038155059469905,2.021836409699057,2.034889251952966,2.1073434524110053,2.1120625306995517,2.0924699999968484,2.0348481144661794,2.037253607947947,1.0000000000000002,1.9474115770146343,1.9897624657413724,1.9683933207828765,0.9999999999999998,2.1071451015060454,2.105517088397908,2.0769630035118527,1.9954755712011827,1.9915870890790268,2.052877446242839,2.052877446242839,2.049742286198888,2.052877446242839,2.0659530100478096,2.052598088060252,2.0919336805685367,1.0000000000000002,2.0127688084078184,2.0262590616139065
