,37184 dsm,37226 dsm,37280 dsm,41276 dsm,41278 dsm,41288 dsm,41526 dsm,41530 dsm,41538 dsm,41544 dsm,42514 dsm,42658 dsm,42660 dsm,42664 dsm,42704 dsm,42708 dsm,42816 dsm,43542 dsm,43544 dsm,43546 dsm,43556 dsm,43742 dsm,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,48653 H2_underground,48693 H2_underground,48695 H2_underground,48697 H2_underground,48700 H2_underground,48701 H2_underground,48706 H2_underground,48717 H2_underground,48718 H2_underground,48763 H2_underground,48785 H2_underground,48810 H2_underground,63652 central_heat_store,63961 central_heat_store,63963 central_heat_store,64236 central_heat_store,64835 central_heat_store,65466 central_heat_store,65980 central_heat_store,66067 rural_heat_store,66068 rural_heat_store,66069 rural_heat_store,66070 rural_heat_store,66071 rural_heat_store,66073 rural_heat_store,66074 rural_heat_store,66079 rural_heat_store,66080 rural_heat_store,66082 rural_heat_store,66085 rural_heat_store,66086 rural_heat_store,66091 rural_heat_store,66094 rural_heat_store,66096 rural_heat_store,66101 rural_heat_store,66111 rural_heat_store,66113 rural_heat_store,66122 rural_heat_store,67211 rural_heat_store,67676 rural_heat_store,69384 rural_heat_store,69914 battery_storage,69915 battery_storage,69920 battery_storage,69924 battery_storage,69925 battery_storage,69929 battery_storage,69931 battery_storage,69958 battery_storage,69975 battery_storage,70054 battery_storage,70058 battery_storage,70134 battery_storage,70154 battery_storage,70226 battery_storage,70292 battery_storage,70310 battery_storage,70372 battery_storage,70512 battery_storage,70797 battery_storage,76818 battery_storage,76942 battery_storage,77068 battery_storage,77069 CH4,77083 H2_overground,77110 central_heat_store,77111 central_heat_store,77112 central_heat_store,77113 central_heat_store,77114 central_heat_store,77115 central_heat_store,77116 central_heat_store,77117 central_heat_store,77118 central_heat_store,77119 central_heat_store,77120 central_heat_store,77121 central_heat_store,77122 central_heat_store,77123 central_heat_store,77124 central_heat_store,77125 central_heat_store,77126 central_heat_store,77127 central_heat_store,77128 central_heat_store,77129 central_heat_store
0,-0.011624806226233329,-0.01958537028619338,-0.005080899837881438,-0.016953925687814807,-0.03440241693165354,-0.021205870079758708,-0.8975707131643249,-1.830685888628733,-0.17041538572489517,-0.06799844145120018,-0.4825122213938811,-0.021386373500951662,-0.0178107463801363,-0.020869801280646545,-0.04043104106358234,-0.03839105461185661,-0.04288097624226546,-0.01766160734386147,-0.01726904307598755,-0.12339233953515365,-0.025295488377031723,-0.022012253582657293,-6939.993418188393,-11030.286255505867,-8528.007933636381,-3027.2967425958254,-30899.70808070451,-40503.53676253259,-26055.937930867076,-27585.379004298895,-1355.9332577423193,-0.04876968879139874,-0.03946913186838756,-0.031519132960288056,-135.1368986304733,-1542.5915134119743,-484.936145707377,-1900.1880147928227,-0.07474981305451163,-0.2381490544225784,-0.04547694506987767,-0.02772561759849541,-1.9378136104751718,-0.06437678355029736,-0.04681592737705726,-0.07186933301579781,-0.06242817281521669,-0.058616033873359695,-0.06172082452141775,-0.059429469671429744,-545.1093566235481,-3.957701559504052,-2.3458674593637854,-1060.2198177274115,-1.5729247794053038,-746.5113000436598,-2.0830583047651055,-2.694238332858867,-195.4543940911239,-2.7940411510163203,-14.846733007231762,-20.533516190488275,-150.63645856511982,-3.982138311767462,-1.5719616634495321,-1.8026401413346071,-3.540877476345456,-3.0283050466049466,-0.9703370369326411,-1.9489172238626415,-3.9337919120970044,-3.9152159178377026,-42.645872619139844,-12.407640941998398,-9.130866614355181,-64.4015441166659,-320.37063904954994,-31.845642289012176,-60.62427634744963,-18.79362070899733,-7.741501951061946,-31.46299618908888,-17.648522782721557,-4.98642231492704,-12.576851836760397,-20.077469810684487,-29.961893348337618,-18.32231104341299,-60.238334326235055,-34.17654258948387,-12.636034481593743,-1.5408634125447178,-2.2198892807706896,-0.17756160115831818,-117852.05774428547,-2714.0010587239494,-0.04811382500983989,-0.048819615020147665,-0.04634005246263257,-0.04427508581674144,-4.133595645728082,-0.04724536958610039,-0.0472399003817061,-0.05088978551358343,-0.044067574582279494,-4.548101469108467,-0.04890831211307211,-0.052210682000646755,-3.512043496396772,-0.047746824110771406,-0.052605857106154064,-2.5779149270742336,-0.048309692777604066,-0.05301734918886782,-183.32589596493997,-0.05811702057953518
1,-0.011613329743005607,-0.019590586586940205,-0.005014885961350085,-0.016947996595077144,-0.034463726113532794,-0.021207215559880102,-1.0200815726506813,-1.8499359928837045,-0.17444199408505684,-0.06866486977163122,-0.5074528999692615,-0.021430784910913065,-0.017800619027730464,-0.02083373621114808,-0.0403989674927583,-0.03852685267270096,-0.042908924817696356,-0.017666218454040972,-0.01722830145438391,-0.12595968918519593,-0.02523390334698448,-0.021957478803991487,3564.32069029212,10763.011988974084,6610.9038503976535,937.1449795092922,41064.65632448047,-7581.285376634449,11338.793710757793,6953.842388680578,1001.2728302904404,-0.0485202070622341,-0.03870752433457678,-0.03155228453630841,-135.1368676048125,-1542.5914498384634,-484.9350452058919,-1900.1871598533646,-0.07444602323133705,-0.2376632805600103,-0.045452558321136746,-0.027097804910163604,-1.9377200016421257,-0.023362799307169967,-0.014703664148234324,-0.035561450901176316,-0.02426590471686072,-0.021640145696177848,-0.022385820744878427,-0.02363285610572983,-8.076291099397896,-9079.374240600479,-2267.4961958279546,-142.11524472832699,-1.2068777529003782,49.78219130351272,-7.910221434045189,-1.1503426615023375,-81.31018064414403,-0.8567780878888858,-199.42347676058284,-114.80367903570591,-13.695799751970867,-0.6773669465630888,-1.0101524122361092,-1.968794767827641,-846.4857543928063,-151.7851687179985,-0.42397186263194636,-1.213367181351821,-2.19397045888904,-1.751240377086296,-326.70710612635014,-400.57186394474263,-352.5831059304488,-228.91231108827196,-835.2804850263637,-108.94625387533961,-858.7367884542676,-60.62368201954159,-244.49884187555872,-159.61476212906345,-262.8662078252484,-212.9366551363084,-52.366991292523196,-62.22057172714267,-261.5659797985136,-70.1001324728746,-203.59303678280995,-137.16178363808066,-43.95230030424682,-3.6294620239329105,-4.989733008181406,-0.3131424599865255,-96532.2513770312,-2655.5882985450094,-0.018468430827993165,-0.019234594405935078,-0.018718536948850624,-0.016625619344410474,0.28973200694680373,-0.01546446899929852,-0.017347934055191194,-0.019127681107909755,-0.01614697984386972,-0.05018821995652445,-0.016972045284889065,-0.019893842460429967,0.1456605982060104,-0.017533540197479974,-0.01867755513805631,0.18714733789666554,-0.01872884542978428,-0.020834018154685684,-78.77904098135699,-0.023309705523991753
2,-0.010159670750465786,-0.017728901840183227,-0.004833996598610018,-0.013365699441676865,-0.025846580672669883,-0.017531235748113234,-8.695579641492671,-1.5378874139981888,-0.16995862941850884,-0.05490988289275713,-0.2911985611344912,-0.018674002414784212,-0.015554221766197956,-0.01706825182583129,-0.03136717040531247,-0.031403520077279826,-0.032551087076439514,-0.015485252130124921,-0.014012446440483911,-0.0993051319274418,-0.019921876269362714,-0.017275381941782103,-191.3699202388525,2314.360605018679,1688.4251158770173,-485.5691581701394,15487.674974803627,-17763.021258569508,-1489.1684999749064,-5436.223646629229,253.89984698165208,-0.04899247281361454,-0.03965784916772872,-0.03191452548045657,-135.13680099924713,-1542.5915388129185,-484.93563670574076,-1900.1871577676764,-0.07480640736291022,-0.23827994551499215,-0.045439239934491484,-0.025985120373368177,-1.9377046900301083,-0.011566160484552824,-0.007694321661226156,-0.025935165107315215,-0.013531476448710954,-0.013133943144430383,-0.012420747427382995,-0.013411598923249635,-18.440843863749706,-6.540264761976141,-10.860719700301706,-481.5904324073541,-881.9731625900155,37.086335846588646,-1367.716718031283,-1625.2579694956414,-312.5541199746906,-468.3108888191502,-3390.99383743066,-3561.533779006963,-14.479715504402384,-3129.4228454689805,-90.21863417564727,-2921.3536468319603,-2.281705182114274,-1715.1936459552985,-816.0248086222041,-1.979274152775221,-22.93429145013124,-8.555431014040789,-37.53362188240717,-42.63617563149164,-26.13111783046479,-73.68503609122563,-105.60634199423366,-15.300218982596562,-93.81532240678789,-2.8807412973175817,-19.858806703607844,35.069621895442836,-128.03575031263318,-118.73901431584673,-7.18393423900452,-17.531060374084337,-56.829049457579096,-6.8530584793988965,-23.672320822891198,-11.205203077636543,-6.907335518986656,-1.4130326057587808,-2.236777133990563,-0.1067977242681053,-48434.11248979867,-2647.593635781607,-0.010491706822068658,-0.011211124393289274,-0.011108447802793565,-0.009918476665910603,0.1986533162841134,-0.009035946172085774,-0.010264403813718658,-0.010577215749719381,-0.009644902327501004,-0.012553485283162757,-0.009767484788559034,-0.010718426810443615,-0.03152926178163824,-0.010619926494118147,-0.01003039313042715,0.1997320606006756,-0.009939033764140426,-0.011854893663004107,83.56534091452029,-0.013287839433466508
3,-0.010171499855037552,-0.017748328034161744,-0.004909640532045276,-0.013316602081892354,-0.025331042304139496,-0.017512421856501925,-0.69331872541769,-1.248870773779587,-0.1184994856850766,-0.0507395588340557,-0.16626158159282642,-0.018688550791725777,-0.01552970034322575,-0.017001688997763907,-0.030237644040792565,-0.030570208787415565,-0.03258219317694846,-0.015496823291951557,-0.013983540862950816,-0.08448710558555401,-0.02004612394986669,-0.017277704619508172,112.88423465937376,2332.8831182597205,2462.8183233460413,-388.12582894284276,19701.031577375532,-19453.173400063068,415.0800164848566,-4237.955983266607,423.4666558797937,-0.0491666570326915,-0.039518073975433055,-0.03186411227680939,-135.13656896636348,-1542.59158103441,-484.9355379235043,-1900.187114324764,-0.07524228603003565,-0.23861739858655398,-0.04554762434995112,-0.02787148922286011,-1.9375682916071129,-0.004988010920453168,-0.004198132873366123,-0.021112175190694128,-0.007170315388863591,-0.006677432321080168,-0.006340685685144265,-0.007156107051302296,-1532.1029871010664,-284.45470362185443,-10.325912239856553,-904.2351057752185,-2953.833155104375,46.96589003517147,-8.149832915754086,-4057.3841165268836,-0.7472316739172129,-975.1182367651329,-1.8502773952794087,-8.68418151539663,-154.95993634710857,-1056.5332986237634,-8193.316236430623,-302.00908848259024,-1.37046746244323,-8.45859921725787,-290.54541273940674,-3.183415523802288,-62.843744836002614,-38.56119808202552,51.74729441706877,66.6415926476955,-96.21718819493981,59.60490087547369,182.72179284295999,17.850798939337256,149.6169533267239,-22.212501127972427,-68.87296050787117,-22.410042220950707,45.742574121072536,51.515770381283076,5.586867059577526,-5.025912571240042,36.49802215365198,12.259048515845643,30.280618426317233,16.21000422392317,5.683503843376275,0.016404703931630137,-0.05424421738798628,-0.04942756519615728,-40067.96328132749,-2708.539323030901,-0.005396383241638924,-0.005791302463330128,-0.00604653272340433,-0.0054796569589854235,0.1147870695607324,-0.004599374579389204,-0.00560585331056751,-0.005337276172959526,-0.005439405093515803,0.04944665020473593,-0.0053345410807215665,-0.005464834675231156,-0.08759155353710071,-0.005973437219931455,-0.00524785583645937,0.21744538035122077,-0.0044363856042197395,-0.00608706433827434,71.45580705178304,-0.00726864314490745
4,-0.008678302929792747,-0.014726854379685938,-0.004387652832533359,-0.010398709169756548,-0.017014850775070346,-0.014149175102439737,-0.2608919650842608,-1.1143194459497265,-0.07043223275097174,-0.034813652045201725,-0.08917758392265966,-0.01387568957801102,-0.013449078939226766,-0.011874664296699611,-0.013803055361426808,-0.021927938850665685,-0.027349620816436392,-0.012178079968882405,-0.009593401032946636,-0.05101048718662184,-0.01582360512176929,-0.014767900612815587,8.385316641628743,2428.701336728502,2850.34834884312,-510.3972501314711,18031.44535523951,-14393.131096290797,602.1698028564454,-4224.394397397712,580.843295903271,-0.049717366999494673,-0.03994413810138546,-0.03220744664390338,-135.131996749312,-1542.588607215142,-484.93099828725974,-1900.1800343497423,-0.07559181533241315,-0.23794164513299734,-0.04721312114198391,-0.029387324423189122,-1.9360313182408562,8.313590159869655e-05,-0.0019321830560576681,-0.017824230214050683,-0.0020053032247868696,-0.0016067604627735266,-0.0013845467901373754,-0.002240129474595598,-0.22210404437937542,0.17947674030438066,0.18938477005904134,149.82126373661012,-0.020699558293563312,194.27961030609714,0.07424711285239027,-0.08666103623545496,0.8790629813919623,-0.10431493490286811,0.3065412785123044,0.021584861584415194,-91.7175903777514,-0.08578322898756596,-0.06853139212034876,0.00548316962303943,0.29160273204033726,-0.11549583643754886,-0.04371770386387652,0.10914094676223556,0.010966275666112324,0.03756934304713013,55.50976440221275,54.69479063176404,326.2898298192391,109.82532113227208,700.1632015217969,83.39225821805375,560.4511418929294,64.68591922765772,206.4897242564388,123.28547635869108,239.11671402974608,25.03412731277931,13.954269800494695,63.2402981791296,186.24356891753413,53.35045287588182,159.12015662174818,98.01543875329807,12.057898263211973,3.808784196440979,5.4857365264811735,0.22115637932763832,-41108.71426641345,-2654.553027416457,-0.0010336540290937335,-0.0010822133883006014,-0.0018105856394612819,-0.0014343863737468544,0.09073375518575091,-0.000793112446029165,-0.0014426722851118457,-0.0010826655430781983,-0.0016209552626174073,0.02542145179764006,-0.0018326628656421984,-0.001603703555310243,-0.0429065336135757,-0.0018825328211058978,-0.0005756483854140848,0.24205844921193212,2.5100542567380035e-05,-0.0012367852117844969,16.37889301348023,-0.002500510528992428
5,-0.00903631946706387,-0.015453560023064906,-0.0044710773004701275,-0.010822899206669756,-0.017977389681618484,-0.01468411039922749,-0.24901440234721264,-1.1164179605504898,-0.07014711405597955,-0.034784276103787495,-0.08885104792914725,-0.014952227389728323,-0.013797284639022366,-0.012565651815864321,-0.014878987230203112,-0.022813848337449393,-0.028548915361066563,-0.012726060221102519,-0.010156762986848488,-0.05081717547041764,-0.01624879074686538,-0.01514318556638613,-7306.342899383604,-11986.765772532486,-6916.025795050897,-2460.2533719978296,-28196.74737176001,-5958.946810618788,-21148.8900825575,-25942.12782718055,-857.7183605337981,-0.04962636706490109,-0.04018888358057353,-0.032829437766752886,-135.1329106634712,-1542.5887648429955,-484.9331892500501,-1900.183118712745,-0.07528234036876676,-0.23785913021351207,-0.04680810136643636,-0.02974680398224283,-1.9360396000697278,0.004731525801913839,-0.000541559466660313,-0.016336529349672002,0.0029588161838828507,0.0038003277223715216,0.003705033582631345,0.0025136431227380297,-0.38986460310297844,0.0066533182354760355,0.02370999819613644,-203.5496443393895,-0.4271764381606772,-1107.687623396144,-0.24961473834027856,-0.40967451098767926,-1.2491029537672147,-0.30416550030240613,-0.7362238013003661,-0.5342223768588156,-47.45307448646472,-0.3678137929477089,-0.29430856014660095,-0.3810323793470161,-0.02039155098846095,-0.9575564069215033,-0.2726219543368643,-0.4737214086824991,-0.48563668642455016,-0.49119393266892075,-106.91847865453602,-94.72137845053949,-403.668022116879,-158.98792876895314,-801.995760832075,-103.94131903237285,-685.5208163221657,-80.89356304525427,-261.2677295642381,-159.77520355597443,-282.6370585929617,-45.934471809702515,-25.943506765253733,-79.8955530018964,-239.29108212838764,-66.74240667429804,0.058794229400518816,-126.39521080942214,-20.93429097963308,-4.038843590050556,-6.3380612780961885,-0.27890404641678684,-66156.13642698228,-2686.6065443633356,0.0035677402616065335,0.004640541814068744,0.002636704003442114,0.0032330530493062115,0.00319713504265664,0.004028907007592697,0.0030364058677345707,0.003256449708363329,0.0031347388252569997,-0.09826684534025816,0.003116631840297768,0.003449871366769497,-0.02677097131108397,0.0033341099389341934,0.0041880993451061995,0.26536876094325984,0.004475950587854128,0.0040167956944954005,-151.01341398324,0.002066752045034903
6,-0.0075463586120072205,-0.012023912171499451,-0.004034471375086996,-0.008724555349919205,-0.011091894103547873,-0.010772855172010497,-0.008782540022795614,-0.009925989312698391,-0.011707212007726397,-0.010299795058346061,-0.012135809887735504,-0.010610699817977687,-0.01187004636576523,-0.012548978122963827,-0.012515211515688485,-0.01076811507330162,-0.011136407566887163,-0.00973868836395141,-0.009515425048802328,-0.010006437354305042,-0.012122889242848989,-0.012824961787303612,1831.2070625245572,10125.523158788961,6280.203776156157,2050.18570711934,37368.103375454244,10863.746525603532,16239.271307121217,8159.05056706667,1409.4752091880887,-0.031447906291774075,-0.016603793480920004,-0.012186074654299616,-135.13207793557086,-1542.5826570446195,-484.92958488856095,-1900.1792269284779,-0.06024812138463531,-0.22885267444568172,-0.019475527173255715,-0.004888113760111423,-1.925647865603827,0.010203681408638721,0.0033986307835545014,-0.01343668328813039,0.008934047909376786,0.009015390506232412,0.009070736331619988,0.007590487986337768,-0.08942343993257965,0.037232947968004734,-0.031481661379439176,0.18900354928227897,0.0866265023330925,0.1812038842454058,0.09875620289949438,0.04796853922307491,0.1394432008854892,-0.04233852046709217,0.16660317810237757,0.15879337039586972,0.13976652010442195,0.016926541652355808,0.07653333766793366,0.14894290535630716,-0.01475106567977491,0.15266853572320543,0.023367023511855222,0.1379418195211713,0.06937024360679515,0.0850762604312422,41.01461857486574,38.679630540571814,59.88451808358805,34.3468506072546,126.38942067619936,16.920760040134336,111.69740540847415,12.323192888907215,39.040298012491256,21.389669708685688,47.42516260743578,32.436769735363484,6.95928984189959,13.148849618040185,36.832105682205295,10.001785379238935,22.979833833497104,20.05761687665581,5.996226596720589,0.4803401984089305,0.9106082036458247,-0.05248751926190778,35491.04871095121,-2502.51057839297,0.007772793101517017,0.00824252201781418,0.006889543271539744,0.006236167974598805,0.027759512978821732,0.006179266132297856,0.006826807195171347,0.007887982340230726,0.006204691922679717,0.08170993780635741,0.006877813721963555,0.008180410517338376,0.007193077631811207,0.0069582450824210666,0.008041025919802325,0.314271937820042,0.008873831533103626,0.008403420918988946,91.43300111936898,0.00626396048339487
7,-0.007723081095122775,-0.012040741764848973,-0.004210367071567228,-0.009006114944163156,-0.011430070324949804,-0.010236295271993656,-0.008504038639691203,-0.010177700829147795,-0.012017699881430133,-0.00971244769077475,-0.012528875320851184,-0.010975172956257783,-0.01149682722090164,-0.01177578441381033,-0.011613798177572332,-0.010157676933863958,-0.01142140263696927,-0.0100817144040674,-0.00870174075183604,-0.009473059739638235,-0.012605424422774925,-0.013412848948593004,-1943.210580983758,4267.599816617556,1338.6738061651588,838.4309398273472,16774.734031039476,-5370.112196152657,3680.4377240404488,-2207.7563353948294,408.19437255337834,-0.0326164248419019,-0.019585304162996663,-0.015030214188910661,-135.13384953918722,-1542.5760276110727,-484.92339054455226,-1900.173278626299,-0.054749414185462794,-0.218527383376032,-0.023976607601059997,-0.0017215491734164702,-1.9167322544813203,0.018734660228656073,0.006764358690977634,-0.011780722707853242,0.018061384265975512,0.017728032796125316,0.01760587100441343,0.01667540112593091,-0.9633599146549386,-0.42132775454228977,-0.46298183579929175,-0.2153962008149392,-0.25337491663885886,-0.21032933630849585,-0.21310759465868614,-0.2766779643257905,-0.1658628377786954,-0.4458128582886275,-0.20648569402619615,-0.20688324110524264,-0.16283624612715358,-0.29989758332812927,-0.3220382985571632,-0.2295605194682139,-0.34714850868531355,-0.21543476304177603,-0.23296731604496018,-0.2832980807108328,-0.23696833204967332,-0.2482635074596601,-18.539954445934562,-8.032975601105136,-21.160833767999428,-17.525870262956595,-61.137223831910525,-3.965134651162953,-54.09435615764232,-5.073560516523503,-12.609413433104056,-5.573208678332594,-23.992870111259982,-9.228379230112477,-2.038744767408025,-5.048738783096269,-8.577134646817285,-4.025599299023088,-209.98182079119215,-6.970057537109824,-1.2880815638629428,-0.14426243558689295,-0.5007061117883496,0.032752435673992865,38811.972017884254,-2515.4281879206364,0.014986846201682535,0.015742714055970365,0.01366924303825695,0.01231331523974043,-0.14378540744595938,0.01368316337711598,0.013258477380871759,0.01579820268029062,0.013251782511399001,0.013628843176407912,0.014422582103354054,0.015843186919703288,-0.09370550961395878,0.014225344363927573,0.014882953620551231,0.39637927426200986,0.015497404221513389,0.01620078438012821,53.50424174553348,0.01350030687422855
8,-0.0009921067074500356,-0.0009039839695336837,-0.0008901005453229305,-0.0006822053243280779,-0.0008307378108860286,-0.0006117171758254659,-0.0012005446080792126,-0.001092312881378632,-0.0012397799571404633,-0.0007728200257913987,-0.00103441052666291,-0.0007117827775413143,-0.0005621227727897304,-0.0008705283953307941,-0.002257595348601793,-0.0007238588544096203,-0.001070829651569838,-0.0006840198923605989,-0.0006929728576071436,-0.0008291438026890141,-0.0007049042214424484,-0.0006571285859122922,-1843.6058954402804,7683.730181874707,-5243.262046903745,1186.3168946633582,27326.388893033563,15289.64858571887,8546.262967191637,2748.0657467801125,427.7080316847656,0.07549814479116393,0.05243913107025033,0.03491278133225393,330.2524666042256,3085.152009854035,1185.3343391670903,0.029258966725319625,0.12895732154285647,0.4508147166156057,0.06114827690280293,0.026740510343626945,3.2124945556273756,0.03670847922287353,0.011399032843769951,-0.010461159523158958,0.04125891778063308,0.03805610779042977,0.03850843810220439,0.03922633135582131,269.43514035822807,0.050704940092691685,0.022436573893355672,0.021063295720159657,0.09404431627190206,0.02646765438021248,0.027462264169844274,0.3858542307643802,0.02558413982478669,176.2995190952917,0.02586579841154162,0.02668182030101889,0.022722651560434314,0.09849004483185127,0.10171500580036082,0.04878018010313099,0.016105439990315062,0.017685981991962762,0.15816422870120733,0.04055152157573048,0.06468372887620717,0.08268463483201458,112.54627663937136,118.6288396619595,153.03249856748153,103.72734827680252,341.1592070358689,43.32420685237448,298.0737093831587,30.349189856688827,105.58211625420809,61.45455771482521,126.91357913715038,198.36092160245462,19.29455912647227,35.82683615336536,94.69342805413763,25.94726935296494,84.40189258023675,53.918163587384335,17.885112108055544,2.2231258351044745,2.914560045019607,0.2513176012248948,32613.253645068406,3847.6173271820708,0.030536149763177995,0.033672628995304175,0.033320851886099644,0.030537208409458606,0.1171554848616502,0.0319024381202471,0.03153219469260817,0.03278297693703742,0.03164765401688201,0.09438192982358089,0.03568819426883994,0.0355281814515131,0.0784184046671669,0.034772180326696774,0.03563538636751888,0.6799348501881252,0.028866781339583907,0.036897505473562,94.95741326520934,0.04258520267289082
9,-0.0009481453687484765,-0.0008618840410894891,-0.0008585189260559345,-0.0006688409143279061,-0.0007819110374677418,-0.0005920441417759826,-0.0012012500773877833,-0.0010425064818093688,-0.0012132821163633345,-0.0007505021361711606,-0.0010072910542461954,-0.0006886725081543422,-0.0005433725753790197,-0.0008004192140285138,-0.0016868342215532683,-0.0006979603255182987,-0.0009742125346717589,-0.0006658616323685917,-0.0006702351404180185,-0.0008092758759497443,-0.0006775743196940853,-0.0006329748857194061,-5326.108176127076,319.4735044034198,-2908.059342681058,-226.76003291443922,4642.407622642815,43318.74882747307,-5004.53301897645,-9084.445102942735,-814.1578051429708,0.07547195128909631,0.05237199118946219,0.034853596484355084,330.2527106504887,3085.1520863667597,1185.3353041626774,1291.1020865928556,0.12895990709213337,0.450721801538328,0.06107985114494881,0.026783725791696078,3.2130491848055955,-38.92342229264035,-0.6906839915983015,-0.009313932687372484,-42.67214177613027,-42.50752588811558,-41.341191817800016,-55.92435430610294,224.24630423297768,168.03386890615656,0.0006450817869335879,-0.0013575914861576166,455.39779811161935,0.0015766501595862793,0.015387502107114415,660.3923194295851,0.012076777116635639,148.94777536309667,0.02561796077352483,0.032734273526148175,0.0045328305674047446,489.79145935095147,1.5904638905616593,0.050058099838497586,0.02025025318180269,0.011203146553816623,130.21805238965825,0.9858159359698178,11.142288429303164,6.495229950997651,145.63050343695357,156.6377701814723,204.32510223594144,131.8508483424477,443.3260264364857,52.04870820920114,364.0452994711726,39.49557159147844,125.92558060888405,77.51589981148864,160.1078778578667,-7.516060545435176,23.634330032537946,41.191374995359,121.76214999745862,27.412690653272875,108.06511569235663,59.98503405247902,20.56270943254058,2.538200212879178,3.6791404781984283,0.2054300985866746,54170.640155720714,3045.1949904250505,-33.655386911209106,-36.45475491954193,-36.24392227601425,-30.18916196551343,-0.003908937763684861,-29.50019676302471,-32.49817187246762,-34.31125634310048,-28.482825222808163,-0.009830216287350169,-29.12401968623101,-35.83301185705048,0.010097012174232135,-29.693530154124677,-32.32547094200479,-36.47457580304184,-24.322620299696663,-38.135108099947416,-69.01502051244354,-39.27154014637817
