,0,1,10,11,12,13,14,15,17,18,19,2,20,21,22,23,24,25,26,27,27412,27799,28,28753,29,3,31613,31638,31672,5,6,7,736,8,9
0,-0.21521035450139497,-0.20395647179151197,0.571698213279232,0.2052778685656046,-0.2642396525929444,-0.25533124708838073,-0.5910314704371421,0.30365007959006585,0.8168464659851801,0.4531637727024257,-0.3425764459556468,0.014148004748419653,-0.08127110589012926,0.6716154584210666,-0.3325495255806191,0.03298837289203972,0.07677296262356682,0.17678252857610752,-0.4150847905681255,0.5161960462073965,-0.21521035286133292,-0.22687754910343713,0.17651051557871172,-0.22267841559604565,-0.2952741848145724,-0.6760072797483948,-0.2218912637306364,-0.22689516660845033,-0.2218918255191749,0.32842844120722736,0.5650756211987266,0.7660704929309484,-0.2218313005353717,-0.3621274936397179,-0.08328894796028379
1,-0.18605369915401482,-0.22045309894775655,0.6131578322075337,0.18878263794372957,-0.1625356207777102,-0.3401488092238912,-0.6075279440518553,0.34182933963519185,0.8110653362496237,0.4946948221227212,0.024107923660365276,-0.27239693243865015,-0.15291858314561535,0.6632748634668745,-0.40869017457495577,0.0012659643449765084,0.07039518208514531,0.16340346643916084,-0.5316956127767994,0.538344995250003,-0.1860536975126164,-0.19738934581824472,0.1631238928208103,-0.19321097147133623,-0.29596680326610075,-1.043937876321376,-0.19241227609191594,-0.19740646268486675,-0.19237654562960316,0.24828900877828483,0.8154233256927444,0.7526917212013505,-0.1923245629026859,-0.48341024154302464,0.16705894641937835
2,-0.14347829070260432,-0.3486343772507253,0.6968082342432926,0.060600538149492136,-0.00796060455104426,-0.3443388919624865,-0.7357092060255496,0.33309159465834715,0.8657387995639999,0.4671947001375021,-0.3429665963730464,0.11676183265562413,-0.1928657798984681,0.5427898492075558,-0.44955936544251807,-0.04927890740786653,0.072255291926229,0.09602970549312868,-0.5558434552403022,0.5797453151241494,-0.14347828906146357,-0.16639217525105182,0.09575013189737569,-0.1588178406583157,-0.2594580614084713,-1.2148329596351082,-0.1575033092773283,-0.16642677529207664,-0.1571522910815827,0.22620476371742237,1.0250111726548132,0.6853179920702626,-0.15707983356409852,-0.48816955048337934,0.37664663905583085
3,-0.2722566888238901,-0.18295447264828618,0.7327332983368455,0.22628007021025312,-0.13081427509090515,-0.3409761666716766,-0.5700293468618978,0.3400778085961439,0.9613900415800483,0.5021944611788575,-0.9460994882879336,0.44280799534709886,-0.08964302369555788,0.7085009452107266,-0.4178339551751812,0.04664584866508427,0.07118275379055077,0.22175882768734057,-0.49218905488907855,0.625386378014311,-0.272256687171219,-0.3014736231888466,0.22147925410258512,-0.2919157174868817,-0.36234950564713825,-0.96105334033486,-0.29027397574412495,-0.30151774085426103,-0.2896917711505283,0.5032914929408351,0.7249696454720985,0.8110480307786941,-0.2896190386121478,-0.41340400488192497,0.07660502528560638
4,-0.23465897729650542,-0.24256331103775688,0.6076374412663211,0.16667170909208412,-0.20834088481069107,-0.368338833413832,-0.6296356942225523,0.24775757546826319,1.138612573533734,0.3661445985636182,-0.9080439165265562,0.46516947056612185,-0.12627276392973838,0.6478190565508464,-0.4717186829277788,0.01745453859423723,0.009245297780049256,0.20281726480048634,-0.5056911158640106,0.51455284285604,-0.23465897564199012,-0.24737557423571316,0.20254021112478926,-0.24319011582591024,-0.36234032326111154,-0.8869701128897003,-0.24246681191200964,-0.24739477634142235,-0.24230227994450843,0.44287444596043474,0.9852585298580934,0.7921109567251683,-0.2422571546043762,-0.4993414364771971,0.3368952284055546
5,-0.29865163081409934,-0.12690881587019961,0.596564963394802,0.2823268410080091,-0.36982538334814136,-0.2550286142050576,-0.5139836445736876,0.27638246390256554,1.1540587518354868,0.40182052048831046,-1.0771860449809811,0.2618334104121241,-0.014806587225046053,0.7634744206635687,-0.407140989394176,0.10645899879878076,0.06611988243355568,0.28815741446583526,-0.37998461898197566,0.5231291673165955,-0.29865162915933885,-0.3195687983341845,0.28788036060488115,-0.3123495966519405,-0.3975462890903182,-0.8413713393171616,-0.31104471524937516,-0.31960038332646157,-0.31079524563524624,0.8153526345688573,0.6318905997900794,0.8774510800940893,-0.31072180826091716,-0.45126173511522666,-0.016473640266081436
6,-0.22222292604753666,-0.1312957813046023,0.4273857597480008,0.2779341318476995,-0.29088919673357877,-0.17102050265893173,-0.46770181187862275,0.16578753114422104,0.9613516589006552,0.269644945556579,-0.5324934002387386,0.24690200702442924,0.04355182500026778,0.7243142765068933,-0.2916611762910924,0.13169102143322417,0.05180776081839498,0.29061922346006913,-0.2885450424944873,0.4028121631161637,-0.22222292439244304,-0.2302951282759217,0.2904922604607559,-0.2266607921095467,-0.2815203619028904,-0.7099903431217471,-0.22586534784339096,-0.23030731733149395,-0.22586871664307567,0.2855913932143095,0.15023390550274007,0.8032969778874067,-0.22583524371313224,-0.3271823890858008,-0.22183843957394958
7,0.0032535963803459176,-0.27118611969051565,0.15394805270088316,0.02189133078586873,0.06204081567252037,-0.13694638267622156,-0.4320681284596204,0.0718851485587605,0.2913751067955202,0.0971276308193061,-0.16853067271482183,0.029155648290708457,-0.15033330699591588,0.31819032032984507,-0.048980913787941484,-0.08274646324371783,0.04388903155365376,-0.025463831731933687,-0.23129439239337107,0.11581987412114393,0.003253598034773042,-0.0007096942905412692,-0.025434527606377256,0.0007557922362217543,-0.022038247063330952,-0.1725003348045113,0.0010366224750827067,-0.0007156788770786197,0.0010376401616756649,0.13937502442411345,0.008555491005146415,0.30937084362274775,0.0010575379619256586,0.03038525786952961,0.06554433053337913
8,-0.13938921109972943,-0.19059251035941605,0.4375635989335499,0.21864475410513884,-0.1775699579112467,-0.15863786063022742,-0.40333041761595495,0.22681944168931564,-0.13220115774428795,0.2936222025674273,-0.1051062610998189,0.001894719690497636,-0.013040398043504254,0.5128723559203264,-0.21162647191757739,0.1652240366109837,0.10667493280836818,0.24551666511772743,-0.24280500586540246,0.39923787180536713,-0.1393892094037806,-0.1541663173316937,0.24523709062847712,-0.14952365892988712,-0.2011308160541615,-0.30835058670801135,-0.1487591843433356,-0.15418863081264755,-0.148532652251949,0.1032115414093213,0.11284732458398716,0.4137018945629719,-0.14848300703340403,-0.1787624851918967,0.022517369905769
