name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
0,0,12,AC,10.954864663441555,3.339360510777365,0.0017831504379316994,7040.0,True,7040.0,27984.39848772884,1.0,40.0,54.06917330474484,114.92727226388706,17.0,,380.0,7.586471373574484e-05,2.3125765310092554e-05,7040.012948051812,AT
1,0,13,AC,22.800115613893244,3.150324304298498,0.0009511001880896002,5140.0,True,5140.0,23178.996727209742,1.0,40.0,106.77221536893836,255.38452780382738,4.0,,380.0,0.0001578955374923355,2.18166503067763e-05,5140.006107808418,DE
10,0,9,AC,31.235792017830875,3.479931650979737,5.537867944401726e-05,3580.0,True,3580.0,14320.0,1.0,40.0,30.821832767130598,261.8479368666211,2.0,,380.0,0.00021631434915395342,2.4099249660524494e-05,3774.7045716733255,CZ
11,1,11,AC,5.239486765031081,0.5837229517555194,1.3906060990536638e-06,3580.0,True,3580.0,10741.486288219148,1.0,40.0,2.882067302949845,124.79121153945447,2.0,,380.0,3.628453438387175e-05,4.042402712988361e-06,10741.48546588764,NL
12,1,14,AC,5.193338773921374,0.6333339968196797,0.007311303945529893,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,137.90016311564622,188.68558083512778,4.0,,380.0,3.5964949957904253e-05,4.385969507061494e-06,15375.109639621547,NLBE
13,1,20,AC,15.402499126200997,1.715969032147882,5.264200581841754e-07,3580.0,True,3580.0,10741.486288219148,0.9999999999999999,40.0,3.062425425411867,161.72800429896003,2.0,,380.0,0.00010666550641413432,1.188344205088561e-05,4043.1340135800415,NL
14,10,18,AC,7.880571523397959,0.9942297123825297,7.523152520724918e-06,9760.0,True,9760.0,32365.79421055507,0.9999999999999999,40.0,42.79011148942515,152.834552429856,12.0,,380.0,5.457459503738199e-05,6.885247315668488e-06,9760.027658527522,DE
15,10,27,AC,5.274497631814265,0.7022723695638452,6.091849851618936e-05,10280.0,True,10280.0,37029.86062517653,1.0,40.0,34.698213527264606,111.25695528106529,12.0,,380.0,3.652699191007109e-05,4.863382060691449e-06,10280.02123876778,DE
16,10,6,AC,44.2093952516452,4.925301210127065,1.5933645711523707e-05,3580.0,True,3580.0,14320.0,1.0,40.0,18.725777803689454,441.56174443776365,2.0,,380.0,0.00030615924689504984,3.410873414215419e-05,4592.902830424286,PL
17,11,20,AC,13.18214171683566,1.7241843990884782,0.000347593708801081,5660.0,True,5660.0,21624.30792233592,1.0,40.0,35.65077453768592,163.66216179481415,9.0,,380.0,9.128907006118878e-05,1.1940335173742924e-05,6587.9879628943545,DE
18,11,21,AC,12.840827069965087,4.061703603683567,0.0007751598297294905,3380.0,True,3380.0,13992.199243864416,1.0,40.0,40.0043542374521,100.29357410492089,11.0,,380.0,8.892539522136486e-05,2.8128141299747692e-05,6438.3866028212,DE
19,11,28,AC,8.059962445181812,0.9700860220076413,0.0008078567804629615,6410.0,True,6410.0,29256.41660080742,1.0,40.0,55.122848231141454,108.15105431805384,6.0,,380.0,5.581691444031726e-05,6.7180472438202305e-06,6410.010518384582,DE
2,0,24,AC,12.813145010791082,1.6402923285267668,0.0015221353238580885,8230.0,True,8230.0,37029.86062517654,1.0,40.0,89.119401349352,192.8336105884432,10.0,,380.0,8.873369121046456e-05,1.135936515600254e-05,8230.006930123072,DE
20,12,29,AC,7.134821509074807,1.1076747013157664,0.0005023556749258294,10330.0,True,10330.0,39274.93031258827,1.0,40.0,26.67532222710618,151.10871369263953,12.0,,380.0,4.9410121253980655e-05,7.67087743293467e-06,10330.028122778545,AT
21,12,8,AC,20.4278201836304,2.4911975833695603,0.005760185470304219,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,242.7554885756478,332.15990967474306,4.0,,380.0,0.00014146689877860387,1.7252060826659004e-05,6792.425943430206,ATCH
22,12,9,AC,25.15195242676762,3.0673112715570268,0.003160867847187585,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,199.50844208133293,273.0278742504384,2.6703601108033244,,380.0,0.00017418249603024668,2.1241767808566667e-05,4534.565619925644,ATCZ
23,13,20,AC,6.0183977459344336,0.6818744521651966,0.00023541017840451487,15360.0,True,15360.0,47630.01156749806,1.0,40.0,50.432353802633685,197.02486433384192,11.0,,380.0,4.167865475023846e-05,4.722122244911334e-06,15360.010958418092,DE
24,13,22,AC,7.4555817053042155,0.9094560502203181,0.0027462553830996336,8460.0,True,8460.0,46216.658108521864,1.0,39.99999999999999,104.08532763673276,136.16050171931164,7.0,,380.0,5.163145225279928e-05,6.2981720929384906e-06,8460.006138489836,DE
25,13,23,AC,11.489541930068997,1.343658275117003,0.00013108507450093742,8720.0,True,8720.0,26147.038991059773,1.0,39.99999999999999,34.24475957518293,198.64484826127145,9.0,,380.0,7.956746488967449e-05,9.305112708566502e-06,8720.01904163271,DE
26,13,24,AC,11.675079803272128,1.3654359249820123,0.0001414454551474075,8720.0,True,8720.0,26147.038991059773,1.0,39.99999999999999,48.838425118971074,201.96306068612984,10.0,,380.0,8.085235320825574e-05,9.455927458324184e-06,8720.012396627635,DE
27,13,26,AC,8.15640289288657,1.274886218201655,0.0016640279033846214,8780.0,True,8780.0,44803.304649545666,1.0,40.0,62.6542670100257,116.37424711341373,15.0,,380.0,5.64847845767768e-05,8.828851926604258e-06,8780.01077624477,DE
